,smiles
79,CCCC1COC(Cn2cncn2)(O1)c3ccc(Cl)cc3Cl
909,NC(N)=NC#N 
119,Clc1ccccc1c2ccccc2
956,CCOC(=O)N(C)C(=O)CSP(=S)(OCC)OCC
1088,ClCC
587,c1c(NC(=O)c2ccccc2(I))cccc1
930,Cc1c(C)c(C)c(C)c(C)c1C
1071,ClC(Cl)C(Cl)(Cl)Cl
184,CCOP(=S)(CC)Oc1cc(Cl)c(Cl)cc1Cl
356,C/C=C/C=O
698,CC(C)SC(C)C
837,COc1ccc(NC(=O)N(C)C)cc1Cl
712,CCCOC
611,c1ccc2c(c1)ccc3ccccc32
298,OCC1OC(CO)(OC2OC(COC3OC(CO)C(O)C(O)C3O)C(O)C(O)C2O)C(O)C1O
389,c3ccc2c(O)c1ccccc1cc2c3 
241,Cc1cccc(N)c1
625,CCN2c1ccccc1N(C)C(=S)c3cccnc23 
4,c1ccsc1
523,O=Cc1ccco1
633,NS(=O)(=O)c2cc1c(NCNS1(=O)=O)cc2Cl 
833,CCCCN(CC)c1c(cc(cc1N(=O)=O)C(F)(F)F)N(=O)=O
766,CCCC(C)(O)CC
294,CCOC(=O)c1ccccc1S(=O)(=O)NN(C=O)c2nc(Cl)cc(OC)n2
869,COP(=O)(OC)OC(Br)C(Cl)(Cl)Br
1119,CC(C)C(C)(C)C
454,CCCCC(C)O
798,COc2cnc1cncnc1n2
469,Cc1cccc(C)c1O
456,CCOC(=O)c1cncn1C(C)c2ccccc2
213,CC12CCC(CC1)C(C)(C)O2 
857,c1ccccc1SC
183,ClCC#N
224,COc2cnc1ncncc1n2
635,CCCCCOC(=O)CC
515,C1N(C(=O)NCC(C)C)C(=O)NC1
68,CCC(Br)(CC)C(=O)NC(N)=O
1089,CC(=O)Nc1cc(NS(=O)(=O)C(F)(F)F)c(C)cc1C
221,Cc1ccc(cc1N(=O)=O)N(=O)=O
175,O=C1N(COC(=O)CCCCCC)C(=O)C(N1)(c2ccccc2)c3ccccc3
407,CN(C)C(=O)Nc1ccc(C)c(Cl)c1
517,CCOC(=O)NCCOc2ccc(Oc1ccccc1)cc2
468,CNC(=O)Oc1cccc2CC(C)(C)Oc12
190,CCCCCCCCC(=O)OCC
383,COc1nc(NC(C)C)nc(NC(C)C)n1
1072,CCOC(=O)c1ccccc1C(=O)OCC
788,CCCCCCCCCCCCCCCCCCO
283,CCc1ccccc1C
43,CC(C)C1CCC(C)CC1O 
60,Clc1cc(Cl)c(Cl)c(c1Cl)c2c(Cl)c(Cl)cc(Cl)c2Cl 
745,CCCC1C(=O)N3N(C1=O)c2cc(C)ccc2N=C3N(C)C 
602,Sc2nc1ccccc1s2 
341,OCC1OC(O)C(O)C(O)C1O
827,CON(C)C(=O)Nc1ccc(Cl)cc1
932,c2cnc1ncncc1n2
733,C1(=O)NC(=O)NC(=O)C1(O)C2(O)C(=O)NC(=O)NC2(=O)
131,CC34CC(O)C1(F)C(CCC2=CC(=O)CCC12C)C3CCC4(O)C(=O)CO 
1064,CNC(=O)C(C)SCCSP(=O)(OC)(OC)
7,CC12CCC3C(CCc4cc(O)ccc34)C2CCC1O
147,CCC1(CCC(C)C)C(=O)NC(=O)NC1=O
12,CCCC=C
551,Cc2ncc1nccnc1n2
70,O=C2CN(N=Cc1ccc(o1)N(=O)=O)C(=O)N2 
453,CCN2c1ccccc1N(C)C(=O)c3ccccc23 
34,Cc1cccc2c1Cc3ccccc32
560,Clc1ccc(c(Cl)c1Cl)c2ccc(Cl)c(Cl)c2Cl 
281,Cc1ccccc1N(=O)=O
502,Cn2c(=O)on(c1ccc(Cl)c(Cl)c1)c2=O
628,CCNC(=S)NCC
978,CCCCCCC(=O)C
477,CCCCCCBr
922,OC(C1=CC2C5C(C1C2=C(c3ccccc3)c4ccccn4)C(=O)NC5=O)(c6ccccc6)c7ccccn7 
46,CC(=O)Nc1ccc(Br)cc1
1086,c1ccccc1NC(=O)c2c(O)cccc2
898,O=C1NC(=O)NC(=O)C1(CC)CC=C(C)C
447,CCCCCc1ccccc1
957,CC(O)c1ccccc1
784,Oc1c(Cl)ccc(Cl)c1Cl
585,Nc1c(C)c[nH]c(=O)n1 
237,CCCC(=O)CCC
27,CCCCC1(CC)C(=O)NC(=O)NC1=O
875,OCC1OC(O)(CO)C(O)C1O
254,CC(=O)OC3(CCC4C2C=C(C)C1=CC(=O)CCC1(C)C2CCC34C)C(C)=O 
385,Cc1ccc(N)cc1
677,CCC(C)c1cc(cc(N(=O)=O)c1O)N(=O)=O 
838,CC(C)N(C(=O)CCl)c1ccccc1 
510,O=C1N(COC(=O)C)C(=O)C(N1)(c2ccccc2)c3ccccc3
658,COC(=O)c1cc(O)c(O)c(O)c1 
489,Oc1ccc(Br)cc1
488,O=c2c(C3CCCc4ccccc43)c(O)c1ccccc1o2 
31,CCOP(=S)(OCC)SCSC(C)(C)C
411,CCCC(C)C1(CC)C(=O)NC(=S)NC1=O 
168,CCN(=O)=O
162,CCCCCC=O
450,ClC(Cl)C(c1ccc(Cl)cc1)c2ccc(Cl)cc2
30,CCc1ccc(CC)cc1
467,c2ccc1[nH]nnc1c2
231,O=C1NC(=O)NC(=O)C1(C)CC=C
1081,CC=CC=O
1073,CC(C)CO
908,Clc1ccc(c(Cl)c1)c2cc(Cl)c(Cl)c(Cl)c2Cl 
1125,CCSCCSP(=S)(OC)OC
843,Oc1ccc(O)cc1
730,CCC2NC(=O)c1cc(c(Cl)cc1N2)S(N)(=O)=O
400,CC1=C(SCCO1)C(=O)Nc2ccccc2
263,O=C1N(COC(=O)CCCC)C(=O)C(N1)(c2ccccc2)c3ccccc3
176,CC1=CC(=O)CC(C)(C)C1 
636,CCNc1nc(NC(C)C)nc(OC)n1
1101,Cl\C=C/Cl
323,CCC1(C(=O)NC(=O)NC1=O)c2ccccc2 
226,CCOP(=S)(OCC)Oc1nc(Cl)n(n1)C(C)C
931,CC(C)c1ccc(C)cc1O
532,CC1CCCCC1
309,OC1CCCCCCC1
106,Oc1ccccc1N(=O)=O
741,Cc1ccc(cc1)S(=O)(=O)N
250,CCN2c1ncccc1N(C)C(=O)c3cccnc23 
882,C=CCC=C
569,CCCCCC=C
870,c1ccc(cc1)c2ccccc2
664,Fc1cccc(Br)c1
774,Sc1nccc(=O)[nH]1 
990,CCCCNC(=O)n1c(NC(=O)OC)nc2ccccc12
526,CC(=C)C
77,Clc1cccc(c1)c2cc(Cl)ccc2Cl 
802,OCC(O)C(O)CO
439,ClCCBr
35,CCCCC=O
230,OC1CCCCC1
304,ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl
594,C1CCCC1
312,C/C1CCC(\C)CC1
497,c1ccc2cc3c4cccc5cccc(c3cc2c1)c45
406,NC(=O)NCc1ccccc1 
433,CN(C)C=Nc1ccc(Cl)cc1C
583,CC(=O)CC(c1ccc(Cl)cc1)c2c(O)c3ccccc3oc2=O
800,CC(C)N(=O)=O
979,CCCCCCCCC(=O)OC
853,Oc1c(Cl)cc(Cl)c(Cl)c1Cl
1049,Clc1ccccc1Br
493,CN2C(=O)CN=C(c1ccccc1)c3cc(ccc23)N(=O)=O
528,CC(=C)C(=C)C
607,CCN(CC)C(=O)C(C)Oc1cccc2ccccc12 
1025,OCC2OC(OC1(CO)OC(CO)C(O)C1O)C(O)C(O)C2O 
796,CCOP(=O)(OCC)OCC
1085,CCOP(=S)(OCC)N2C(=O)c1ccccc1C2=O
390,Cc1ccc2cc3ccccc3cc2c1
225,Cc3ccnc4N(C1CC1)c2ncccc2C(=O)Nc34 
211,CCCC(C)(C)C
768,c1ccc2cc3ccccc3cc2c1
960,CCOP(=S)(OCC)SCCSCC
1040,Cc1ccc(O)cc1C
160,CSc1nnc(c(=O)n1N)C(C)(C)C
1097,CCCCCCCCCCCCCCCCCCCC
557,CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCC
771,C1CCCCCCC1
163,CCCCOC(=O)c1ccc(N)cc1
53,CCC(C)n1c(=O)[nH]c(C)c(Br)c1=O 
859,CCCCCC
208,Fc1ccccc1
71,Clc2ccc(Oc1ccc(cc1)N(=O)=O)c(Cl)c2
1067,CC4CC3C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC3(C)C4(O)C(=O)COC(C)=O 
966,CC12CC(O)C3C(CCC4=CC(=O)CCC34C)C2CCC1C(=O)CO
492,O=N(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O
376,Oc1cccc(Cl)c1Cl
541,CC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C
1055,CCCCC(CC)CO
460,CCCCCO
826,CC(Cl)(Cl)Cl
982,CCCN(CCC)c1c(cc(cc1N(=O)=O)C(F)(F)F)N(=O)=O
1127,COP(=O)(OC)OC(=CCl)c1cc(Cl)c(Cl)cc1Cl
683,Cc1cc(=O)n(c2ccccc2)n1C
797,CC2(C)C1CCC(C)(C1)C2=O
308,O=N(=O)c1cc(Cl)c(Cl)cc1
623,Nc3cc2c1ccccc1ccc2c4ccccc34 
685,Cc2cnc1cncnc1n2
513,COc2ncc1nccnc1n2
728,CCCCC1C(=O)N(N(C1=O)c2ccc(O)cc2)c3ccccc3 
688,CSc1nc(nc(n1)N(C)C)N(C)C
347,CCCCCCCCCC(=O)OCC
501,Brc1ccc(Br)cc1
970,Clc1cccc(Cl)c1c2c(Cl)cccc2Cl 
288,CCN2c1cc(OC)cc(C)c1NC(=O)c3cccnc23 
599,Oc1ccccn1
902,COC(C)(C)CCCC(C)CC=CC(C)=CC(=O)OC(C)C
499,C1Cc2cccc3cccc1c23
120,CCCC(=C)C
804,CNC(=O)C=C(C)OP(=O)(OC)OC
124,CCCCCCCCC=C
379,Nc3nc(N)c2nc(c1ccccc1)c(N)nc2n3
1046,ClC1CC2C(C1Cl)C3(Cl)C(=C(Cl)C2(Cl)C3(Cl)Cl)Cl
959,CCCC=C(CC)C=O
915,CC(=O)Nc1ccc(O)cc1
1112,CCCCCCC(C)O
883,CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C
765,c1ccc2c(c1)cnc3ccccc23 
816,CC34CCC1C(CCc2cc(O)ccc12)C3CCC4(O)C#C 
44,CC(C)OC=O
245,CCN(CC)c1nc(Cl)nc(NC(C)C)n1
550,CCC(C)CCO
785,NC(=O)N
1078,Oc1c(Cl)c(Cl)cc(Cl)c1Cl
310,CC1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C
732,C1CC=CC1
478,CCCC(C)C
596,c1(OC)ccc(CC=C)cc1
