,smiles
17,N#Cc1ccccc1
716,O=C1N(COC(=O)CCC)C(=O)C(N1)(c2ccccc2)c3ccccc3
1070,CC1CC2C3CCC(O)(C(=O)C)C3(C)CC(O)C2(F)C4(C)C=CC(=O)C=C14
748,CCOP(=S)(OCC)Oc1ccc(cc1)S(C)=O 
1055,CCCCC(CC)CO
373,CC2Nc1cc(Cl)c(cc1C(=O)N2c3ccccc3C)S(N)(=O)=O 
20,Clc1ccc(c(Cl)c1)c2c(Cl)ccc(Cl)c2Cl 
889,O=C1NC(=O)NC(=O)C1(C)CC
895,CCCC(C)CO
335,CC(C)CC(C)C
67,NC(=O)c1cnccn1
983,CCO
343,CC2Cc1ccccc1N2NC(=O)c3ccc(Cl)c(c3)S(N)(=O)=O 
492,O=N(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O
41,OCCCC=C
528,CC(=C)C(=C)C
310,CC1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C
479,Cc1c(F)c(F)c(COC(=O)C2C(C=C(Cl)C(F)(F)F)C2(C)C)c(F)c1F
1064,CNC(=O)C(C)SCCSP(=O)(OC)(OC)
1073,CC(C)CO
581,CBr
237,CCCC(=O)CCC
574,CCCCN(CC)C(=O)SCCC
88,CC(C)C1CCC(C)CC1=O
1057,Cc1ccccc1
147,CCC1(CCC(C)C)C(=O)NC(=O)NC1=O
854,Clc1cccc(Cl)c1
187,Clc1cc(Cl)c(Cl)c(Cl)c1
931,CC(C)c1ccc(C)cc1O
476,CN(C)C(=O)Oc1nc(nc(C)c1C)N(C)C
200,Nc1ccc(cc1)S(=O)(=O)c2ccc(N)cc2
473,COP(=S)(OC)Oc1ccc(cc1Cl)N(=O)=O
767,CCCCCCCC
622,Cn2cc(c1ccccc1)c(=O)c(c2)c3cccc(c3)C(F)(F)F
155,CCCOC(=O)C
863,CC1(OC(=O)N(C1=O)c2cc(Cl)cc(Cl)c2)C=C
933,CCOP(=S)(OCC)Oc1ccc(cc1)N(=O)=O
37,CN(C)C(=O)SCCCCOc1ccccc1
666,CC(C)C(C)C
1050,COC(=O)c1ccccc1OC2OC(COC3OCC(O)C(O)C3O)C(O)C(O)C2O
248,Cc3nnc4CN=C(c1ccccc1Cl)c2cc(Cl)ccc2n34
737,CCOc1ccccc1
878,CC(=O)Nc1ccc(Cl)cc1
952,CNC(=O)Oc1cccc2ccccc12
65,OC4=C(C1CCC(CC1)c2ccc(Cl)cc2)C(=O)c3ccccc3C4=O
461,CCN(CC)c1ccccc1
351,Cc1ccc2ccccc2c1
1111,O=C1c2ccccc2C(=O)c3ccccc13
263,O=C1N(COC(=O)CCCC)C(=O)C(N1)(c2ccccc2)c3ccccc3
91,CCCC(C)C1(CC=C)C(=O)NC(=S)NC1=O 
253,CCOC(=O)N
884,Cc1cc(cc(N(=O)=O)c1O)N(=O)=O
877,ClCC#CCOC(=O)Nc1cccc(Cl)c1
603,Clc1c(Cl)c(Cl)c(c(Cl)c1Cl)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl 
209,CCCCl
26,Cn1c(=O)n(C)c2nc[nH]c2c1=O
193,CCC(C)Cl
710,CC(=O)CCC1C(=O)N(N(C1=O)c2ccccc2)c3ccccc3
176,CC1=CC(=O)CC(C)(C)C1 
490,CC(C)Br
551,Cc2ncc1nccnc1n2
153,CCCCCCl
818,CCCSCCC
561,CC(=O)CC(c1ccccc1)c3c(O)c2ccccc2oc3=O 
205,C=CC=O
186,c1ccnnc1
404,CCC1(CC)C(=O)NC(=O)N(C)C1=O 
1021,CN(C)C(=O)Nc2ccc(Oc1ccc(Cl)cc1)cc2
1087,CCN(CC)C(=S)SCC(Cl)=C
305,CCOP(=S)(NC(C)C)Oc1ccccc1C(=O)OC(C)C
96,c1(C#N)c(Cl)c(C#N)c(Cl)c(Cl)c(Cl)1
469,Cc1cccc(C)c1O
1005,ClC(=C(Cl)Cl)Cl
499,C1Cc2cccc3cccc1c23
119,Clc1ccccc1c2ccccc2
1083,Cc1cc(C)c(C)cc1C
120,CCCC(=C)C
1013,CNC(=O)Oc1ccccc1C(C)C
552,CC23Cc1cnoc1C=C2CCC4C3CCC5(C)C4CCC5(O)C#C
775,Clc1ccc(CN(C2CCCC2)C(=O)Nc3ccccc3)cc1
21,O=c2[nH]c1CCCc1c(=O)n2C3CCCCC3
572,Nc1ccccc1Cl
1029,CCC(O)(CC)CC
449,OCC(O)COC(=O)c1ccccc1Nc2ccnc3cc(Cl)ccc23
93,CCCOC(C)C
816,CC34CCC1C(CCc2cc(O)ccc12)C3CCC4(O)C#C 
359,CCCCCC(=O)OC
135,C1Cc2ccccc2C1
233,OCC(O)C(O)C(O)C(O)CO 
252,Cc1ccccc1Br
1033,CCCN(CCC)c1c(cc(cc1N(=O)=O)S(N)(=O)=O)N(=O)=O
333,CC(C)c1ccccc1C
1122,Cc1cccc(c1)N(=O)=O
514,CNC(=O)Oc1ccccc1C2OCCO2
412,CC(=O)Nc1nnc(s1)S(N)(=O)=O 
973,O=N(=O)c1ccccc1N(=O)=O
291,COc1c(O)c(Cl)c(Cl)c(Cl)c1Cl 
562,c1ccccc1C(O)C(O)c2ccccc2
647,Cc1cc(=O)[nH]c(=S)[nH]1
987,CN(C)C(=O)NC1CCCCCCC1
42,O=C2NC(=O)C1(CCC1)C(=O)N2
166,Clc1ccc(cc1)c2ccccc2Cl 
999,Cc1ccc(O)cc1
631,Nc1ccccc1
794,CC(=O)c1ccccc1
1114,CCCCc1ccccc1
940,CN(=O)=O
246,CCOC(=O)c1ccc(N)cc1
218,CCOP(=S)(OCC)SCSc1ccc(Cl)cc1
