,smiles
1114,CCCCc1ccccc1
964,Oc1cc(Cl)ccc1Oc2ccc(Cl)cc2Cl
413,Oc1ccc(cc1)N(=O)=O
581,CBr
1121,N#Cc1ccccc1C#N
658,COC(=O)c1cc(O)c(O)c(O)c1 
936,O=N(=O)c1cccc2ccccc12
1074,CC(C)Cc1ccccc1
240,O=C1CCCCC1
740,Clc1ccccc1C2=NCC(=O)Nc3ccc(cc23)N(=O)=O
93,CCCOC(C)C
185,CC12CCC(=O)C=C1CCC3C2CCC4(C)C3CCC4(O)C#C 
777,CCCCC(CC)C=O
564,CCCCCCCC(=O)OCC
976,CC12CCC(CC1)C(C)(C)O2
462,Fc1cccc(F)c1
463,ClCCC#N 
1020,COC(=O)C=C
405,CC(=O)OCC(=O)C3CCC4C2CCC1=CC(=O)CCC1(C)C2CCC34C 
1062,CCCCCCCCCCO
1106,CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n2cncn2
210,CCOC(=O)C
476,CN(C)C(=O)Oc1nc(nc(C)c1C)N(C)C
223,CNC(=O)Oc1cccc(N=CN(C)C)c1
122,Clc1cc(Cl)c(Cl)c(Cl)c1Cl
1073,CC(C)CO
679,OCC(O)CO
770,CCC=O
15,CC(C)Cl
910,ClC(Cl)(Cl)N(=O)=O
395,CCCC(=O)CC
1078,Oc1c(Cl)c(Cl)cc(Cl)c1Cl
461,CCN(CC)c1ccccc1
819,c1ccc2cc3cc4ccccc4cc3cc2c1
58,Cc1cc2c3ccccc3ccc2c4ccccc14
1015,C1c2ccccc2c3ccc4ccccc4c13
689,C=C
1111,O=C1c2ccccc2C(=O)c3ccccc13
550,CCC(C)CCO
399,Oc1cccc2ncccc12 
211,CCCC(C)(C)C
439,ClCCBr
42,O=C2NC(=O)C1(CCC1)C(=O)N2
561,CC(=O)CC(c1ccccc1)c3c(O)c2ccccc2oc3=O 
101,c2(Cl)c(Cl)c(Cl)c1nccnc1c2(Cl) 
125,CC(=O)OCC(COC(=O)C)OC(=O)C
63,Nc1ccc(O)cc1
221,Cc1ccc(cc1N(=O)=O)N(=O)=O
74,CCCCC(=O)OCC
625,CCN2c1ccccc1N(C)C(=S)c3cccnc23 
1065,Oc1cc(Cl)c(Cl)c(Cl)c1Cl
302,Nc1ccc(cc1)S(N)(=O)=O
576,CC12CC(O)C3C(CCC4=CC(=O)C=CC34C)C2CCC1(O)C(=O)CO
524,CC(C)CCO
416,Nc1ccccc1N(=O)=O
283,CCc1ccccc1C
384,CCCCCCC=C
412,CC(=O)Nc1nnc(s1)S(N)(=O)=O 
227,CC(=C)C=C
621,ClC(Cl)(Cl)C(NC=O)N1C=CN(C=C1)C(NC=O)C(Cl)(Cl)Cl 
559,Clc1ccc(c(Cl)c1)c2ccc(Cl)c(Cl)c2Cl 
246,CCOC(=O)c1ccc(N)cc1
640,CC1OC(CC(O)C1O)OC2C(O)CC(OC2C)OC8C(O)CC(OC7CCC3(C)C(CCC4C3CCC5(C)C(CCC45O)C6=CC(=O)OC6)C7)OC8C 
577,BrC(Cl)Cl
786,CCCC#C
71,Clc2ccc(Oc1ccc(cc1)N(=O)=O)c(Cl)c2
496,Nc2cccc3nc1ccccc1cc23 
715,CCOC(=O)c1ccc(O)cc1
1008,CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO
759,CCCCSP(=O)(SCCCC)SCCCC
277,CCS
795,c2ccc1nc(ccc1c2)c4ccc3ccccc3n4 
744,CC1(C)C(C=C(Cl)C(F)(F)F)C1C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2
1046,ClC1CC2C(C1Cl)C3(Cl)C(=C(Cl)C2(Cl)C3(Cl)Cl)Cl
470,CC(C)C(C)O
989,CCCCCCCCBr
903,CCOC(=O)CC
745,CCCC1C(=O)N3N(C1=O)c2cc(C)ccc2N=C3N(C)C 
1047,CSSC
493,CN2C(=O)CN=C(c1ccccc1)c3cc(ccc23)N(=O)=O
491,CC(C)CC(C)(C)C
13,CCC1(C(=O)NCNC1=O)c2ccccc2
332,CCCOC=O
1109,Oc1ccc(Cl)cc1Cc2cc(Cl)ccc2O
34,Cc1cccc2c1Cc3ccccc32
323,CCC1(C(=O)NC(=O)NC1=O)c2ccccc2 
1108,CC=C
962,Clc1ccc(cc1)c2c(Cl)cccc2Cl 
695,CC13CCC(=O)C=C1CCC4C2CCC(C(=O)CO)C2(CC(O)C34)C=O 
554,Brc1ccc2ccccc2c1
130,Cc1ccncc1C
924,CCCCCCCCCCCCO
166,Clc1ccc(cc1)c2ccccc2Cl 
645,Brc1cc(Br)cc(Br)c1
499,C1Cc2cccc3cccc1c23
1044,Sc1ccccc1
194,Oc1ccc2ccccc2c1
861,NS(=O)(=O)c3cc2c(NC(Cc1ccccc1)NS2(=O)=O)cc3C(F)(F)F
484,BrC(Br)Br
490,CC(C)Br
653,CCCCOCCO
914,CCCCCCC(=O)OCC
661,Clc1ccc(c(Cl)c1)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl
423,c1(Br)c(Br)cc(Br)cc1
678,c1c(OC)c(OC)C2C(=O)OCC2c1
363,C1CCC=CC1
11,Clc1ccc2ccccc2c1
534,COC(=O)c1ccc(O)cc1
775,Clc1ccc(CN(C2CCCC2)C(=O)Nc3ccccc3)cc1
236,NC(=S)Nc1ccccc1
523,O=Cc1ccco1
1123,FC(F)(F)C(Cl)Br 
258,O=C1NC(=O)C(N1)(c2ccccc2)c3ccccc3
381,OCC(O)C2OC1OC(OC1C2O)C(Cl)(Cl)Cl 
551,Cc2ncc1nccnc1n2
784,Oc1c(Cl)ccc(Cl)c1Cl
355,ClCc1ccccc1
720,ClC=C
295,COc1ccc(cc1)N(=O)=O
371,O=N(=O)c1ccccc1
1030,CC45CCC2C(CCC3CC1SC1CC23C)C4CCC5O
993,Cc1ccc(cc1)N(=O)=O
307,ClC(Cl)(Cl)Cl
145,Oc2ncc1nccnc1n2
