,smiles
866,CC=C(C(=CC)c1ccc(O)cc1)c2ccc(O)cc2
653,CCCCOCCO
961,CC(=O)OC3(C)CCC4C2CCC1=CC(=O)CCC1(C)C2CCC34C 
1020,COC(=O)C=C
260,CCOP(=S)(OCC)SC(CCl)N1C(=O)c2ccccc2C1=O
885,OC3N=C(c1ccccc1Cl)c2cc(Cl)ccc2NC3=O
730,CCC2NC(=O)c1cc(c(Cl)cc1N2)S(N)(=O)=O
905,CC(C#C)N(C)C(=O)Nc1ccc(Cl)cc1
484,BrC(Br)Br
817,CCCCCCCCCCCC(=O)OC
1016,COc1ccccc1Cl
803,CCCOC(=O)c1ccc(N)cc1
924,CCCCCCCCCCCCO
451,CC(=O)OC3CCC4C2CCC1=CC(=O)CCC1(C)C2CCC34C 
1027,Cn2c(=O)n(C)c1ncn(CC(O)CO)c1c2=O
540,CCCO
54,Clc1cccc(c1Cl)c2c(Cl)c(Cl)cc(Cl)c2Cl 
870,c1ccc(cc1)c2ccccc2
932,c2cnc1ncncc1n2
575,CCCCOC=O
123,Oc1cccc(c1)N(=O)=O
376,Oc1cccc(Cl)c1Cl
513,COc2ncc1nccnc1n2
956,CCOC(=O)N(C)C(=O)CSP(=S)(OCC)OCC
552,CC23Cc1cnoc1C=C2CCC4C3CCC5(C)C4CCC5(O)C#C
1002,C1CCC2CCCCC2C1
1053,Oc1cc(Cl)cc(Cl)c1
1063,CCC(C)(C)CC
334,Nc1cccc(Cl)c1
1110,CCOC(=O)Nc2cccc(OC(=O)Nc1ccccc1)c2 
269,CC(C)CC(=O)C
989,CCCCCCCCBr
590,Oc1ccc(Cl)cc1Cl
839,C=Cc1ccccc1
832,CC(C)NC(=O)N1CC(=O)N(C1=O)c2cc(Cl)cc(Cl)c2
420,CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C
707,COCCCNc1nc(NC(C)C)nc(SC)n1
369,CCCCN(C)C(=O)Nc1ccc(Cl)c(Cl)c1
1089,CC(=O)Nc1cc(NS(=O)(=O)C(F)(F)F)c(C)cc1C
10,O=C1CCCN1
43,CC(C)C1CCC(C)CC1O 
933,CCOP(=S)(OCC)Oc1ccc(cc1)N(=O)=O
275,Ic1cccc2ccccc12
1013,CNC(=O)Oc1ccccc1C(C)C
778,COc2c1occc1c(OC)c3c(=O)cc(C)oc23 
304,ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl
1125,CCSCCSP(=S)(OC)OC
343,CC2Cc1ccccc1N2NC(=O)c3ccc(Cl)c(c3)S(N)(=O)=O 
418,CCCCC1C(=O)N(N(C1=O)c2ccccc2)c3ccccc3 
114,Nc3ccc2cc1ccccc1cc2c3 
152,CCCCCCO
503,Oc1ccc(cc1)c2ccccc2
469,Cc1cccc(C)c1O
240,O=C1CCCCC1
944,CC34CCC1C(CCC2=CC(=O)CCC12C)C3CCC4=O
356,C/C=C/C=O
496,Nc2cccc3nc1ccccc1cc23 
270,CCSC(=O)N(CC)C1CCCCC1 
366,Clc1ccc(cc1)N(=O)=O
272,CC1(C)C(C=C(Br)Br)C1C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2
906,Cc1cc2ccccc2cc1C
