,smiles
772,O=C1NC(=O)NC(=O)C1(CC=C)CC=C
1044,Sc1ccccc1
148,CCC(=O)C
979,CCCCCCCCC(=O)OC
504,CC1=C(CCCO1)C(=O)Nc2ccccc2 
606,Cc1cccc2ccccc12
794,CC(=O)c1ccccc1
1030,CC45CCC2C(CCC3CC1SC1CC23C)C4CCC5O
174,CC1CC(C)C(=O)C(C1)C(O)CC2CC(=O)NC(=O)C2 
766,CCCC(C)(O)CC
709,CC(C)(C)c1ccccc1
1074,CC(C)Cc1ccccc1
513,COc2ncc1nccnc1n2
913,CC(=O)Nc1ccc(cc1)N(=O)=O
571,O=C1NC(=O)NC(=O)C1(CC)C(C)CCC
207,Oc2ccc1ncccc1c2 
748,CCOP(=S)(OCC)Oc1ccc(cc1)S(C)=O 
576,CC12CC(O)C3C(CCC4=CC(=O)C=CC34C)C2CCC1(O)C(=O)CO
104,CCc1cccc2ccccc12
483,Nc1nc[nH]n1
268,Brc1cc(Br)c(Br)cc1Br
590,Oc1ccc(Cl)cc1Cl
672,ClC(Cl)C(c1ccc(Cl)cc1)c2ccccc2Cl 
1041,O(c1ccccc1)c2ccccc2
1052,CCN2c1nc(C)cc(C)c1NC(=O)c3cccnc23 
803,CCCOC(=O)c1ccc(N)cc1
12,CCCC=C
1106,CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n2cncn2
608,CC(O)C(C)(C)C
388,CCCC(O)CC
493,CN2C(=O)CN=C(c1ccccc1)c3cc(ccc23)N(=O)=O
322,O=C(Nc1ccccc1)Nc2ccccc2
982,CCCN(CCC)c1c(cc(cc1N(=O)=O)C(F)(F)F)N(=O)=O
357,CON(C)C(=O)Nc1ccc(Br)c(Cl)c1
1007,C=CC#N
476,CN(C)C(=O)Oc1nc(nc(C)c1C)N(C)C
842,CCC(C)O
958,CC(Cl)CCl
70,O=C2CN(N=Cc1ccc(o1)N(=O)=O)C(=O)N2 
639,CCC#CCC
49,c2c(C)cc1nc(C)ccc1c2 
784,Oc1c(Cl)ccc(Cl)c1Cl
730,CCC2NC(=O)c1cc(c(Cl)cc1N2)S(N)(=O)=O
847,c1(O)cc(O)ccc1CCCCCC
954,Cc1cncc(C)c1
231,O=C1NC(=O)NC(=O)C1(C)CC=C
90,O=N(=O)c1c(Cl)c(Cl)ccc1
377,CCCC(=O)OC
501,Brc1ccc(Br)cc1
455,CCCC1CCCC1
