,smiles
751,CCCCCCC
770,CCC=O
819,c1ccc2cc3cc4ccccc4cc3cc2c1
721,CN(C)C(=O)C(c1ccccc1)c2ccccc2 
558,c1ccc2c(c1)sc3ccccc23
778,COc2c1occc1c(OC)c3c(=O)cc(C)oc23 
336,o1c2ccccc2c3ccccc13
269,CC(C)CC(=O)C
1057,Cc1ccccc1
378,CCC(=O)Nc1ccc(Cl)c(Cl)c1
945,CCCCC=C
672,ClC(Cl)C(c1ccc(Cl)cc1)c2ccccc2Cl 
87,CCCN(=O)=O
959,CCCC=C(CC)C=O
149,Fc1c[nH]c(=O)[nH]c1=O 
300,CCN2c1ccccc1N(C)C(=O)c3cccnc23 
148,CCC(=O)C
43,CC(C)C1CCC(C)CC1O 
435,CCCCCCCCO
711,CC(=O)OCC(=O)C3(O)CCC4C2CCC1=CC(=O)C=CC1(C)C2C(O)CC34C 
214,CCCCOC(=O)CCCCCCCCC(=O)OCCCC
718,c1cc2ccc3ccc4ccc5ccc6ccc1c7c2c3c4c5c67
614,BrCBr
289,Cc1ccc2c(ccc3ccccc32)c1
437,ClCCCl
129,CCCCCCCBr
181,CCOc1ccc(cc1)C(C)(C)COCc3cccc(Oc2ccccc2)c3
1063,CCC(C)(C)CC
864,CCNc1nc(Cl)nc(NC(C)(C)C#N)n1
498,OC(c1ccc(Cl)cc1)(c2ccc(Cl)cc2)C(Cl)(Cl)Cl
762,CC=C(C)C
370,CN1CC(O)N(C1=O)c2nnc(s2)C(C)(C)C
474,CC(C)CBr
690,CC(C)(C)CCO
598,CC(C)C=C
237,CCCC(=O)CCC
507,COc1ncnc2nccnc12 
732,C1CC=CC1
678,c1c(OC)c(OC)C2C(=O)OCC2c1
145,Oc2ncc1nccnc1n2
230,OC1CCCCC1
651,CCOC(C)OCC
521,CC1CCCCC1NC(=O)Nc2ccccc2
88,CC(C)C1CCC(C)CC1=O
1008,CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO
899,ClC1C=CC2C1C3(Cl)C(=C(Cl)C2(Cl)C3(Cl)Cl)Cl
636,CCNc1nc(NC(C)C)nc(OC)n1
380,CCCCCC(=O)OCC
966,CC12CC(O)C3C(CCC4=CC(=O)CCC34C)C2CCC1C(=O)CO
574,CCCCN(CC)C(=O)SCCC
1100,Oc1ccncc1
1110,CCOC(=O)Nc2cccc(OC(=O)Nc1ccccc1)c2 
70,O=C2CN(N=Cc1ccc(o1)N(=O)=O)C(=O)N2 
244,CCCCCCCCC(=O)C
520,CCCCO
695,CC13CCC(=O)C=C1CCC4C2CCC(C(=O)CO)C2(CC(O)C34)C=O 
364,CC12CC(O)C3C(CCC4=CC(=O)CCC34C)C2CCC1(O)C(=O)CO
866,CC=C(C(=CC)c1ccc(O)cc1)c2ccc(O)cc2
975,CCCCCCCCCCCCCCCC
628,CCNC(=S)NCC
816,CC34CCC1C(CCc2cc(O)ccc12)C3CCC4(O)C#C 
216,Cc1cccnc1C
159,Cc1ccc(Cl)cc1
139,Brc1cccc2ccccc12
949,COC(=O)Nc2nc1ccc(cc1[nH]2)C(=O)c3ccccc3
968,CCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC 
643,C1CCc2ccccc2C1
191,COCC(=O)N(C(C)C(=O)OC)c1c(C)cccc1C 
923,CCCCOCCCC
212,Cc1cc(C)c(C)c(C)c1C
225,Cc3ccnc4N(C1CC1)c2ncccc2C(=O)Nc34 
737,CCOc1ccccc1
462,Fc1cccc(F)c1
805,O=C1CCC(=O)N1
109,OCC1OC(C(O)C1O)n2cnc3c(O)ncnc23
41,OCCCC=C
810,C1CCOCC1
31,CCOP(=S)(OCC)SCSC(C)(C)C
1013,CNC(=O)Oc1ccccc1C(C)C
115,Cn1cnc2n(C)c(=O)[nH]c(=O)c12 
662,O=C1NC(=O)C(=O)C(=O)N1 
872,CN(C)c1nc(nc(n1)N(C)C)N(C)C
179,CCC1(CCC(=O)NC1=O)c2ccccc2 
394,CN(C(=O)NC(C)(C)c1ccccc1)c2ccccc2
511,CSCS(=O)CC(CO)NC(=O)C=Cc1c(C)[nH]c(=O)[nH]c1=O
163,CCCCOC(=O)c1ccc(N)cc1
691,O=C1NC(=O)NC(=O)C1(CC)CC=C
584,CCc1ccc2ccccc2c1
446,CCC(C)(O)CC
607,CCN(CC)C(=O)C(C)Oc1cccc2ccccc12 
515,C1N(C(=O)NCC(C)C)C(=O)NC1
125,CC(=O)OCC(COC(=O)C)OC(=O)C
177,O=C1NC(=O)NC(=O)C1(CC)C(C)CC
330,CC(C)OP(=S)(OC(C)C)SCCNS(=O)(=O)c1ccccc1
505,CCOC=C
59,CCCC(=O)C
393,CCCCCCCC(C)O
581,CBr
943,c2ccc1[nH]ccc1c2
1055,CCCCC(CC)CO
1070,CC1CC2C3CCC(O)(C(=O)C)C3(C)CC(O)C2(F)C4(C)C=CC(=O)C=C14
484,BrC(Br)Br
235,CCNc1nc(Cl)nc(NC(C)C)n1
807,CCCCc1c(C)nc(NCC)nc1OS(=O)(=O)N(C)C 
344,CCC(C)C(=O)OC2CC(C)C=C3C=CC(C)C(CCC1CC(O)CC(=O)O1)C23 
613,CCCCCCCCCO
170,Clc1ccc(Cl)c(Cl)c1Cl
452,Clc1cccc2ccccc12
715,CCOC(=O)c1ccc(O)cc1
806,CCC(C)C(C)C
276,OCC(O)C(O)C(O)C(O)CO
704,Nc1ccc(Cl)cc1
1064,CNC(=O)C(C)SCCSP(=O)(OC)(OC)
111,Oc1ccc(Cl)cc1C(=O)Nc2ccc(cc2Cl)N(=O)=O
771,C1CCCCCCC1
689,C=C
32,COC(=O)Nc1cccc(OC(=O)Nc2cccc(C)c2)c1
290,CCCCOC(=O)c1ccccc1C(=O)OCCCC 
1056,CC(C)N(C(C)C)C(=O)SCC(=CCl)Cl
228,CC(C)=CCCC(O)(C)C=C
595,Cc1ccccc1N
964,Oc1cc(Cl)ccc1Oc2ccc(Cl)cc2Cl
423,c1(Br)c(Br)cc(Br)cc1
204,CCNP(=S)(OC)OC(=CC(=O)OC(C)C)C
990,CCCCNC(=O)n1c(NC(=O)OC)nc2ccccc12
161,Cc1ccc(OP(=O)(Oc2cccc(C)c2)Oc3ccccc3C)cc1
486,CCOP(=S)(OCC)SCn1c(=O)oc2cc(Cl)ccc12
1039,CC(=O)SC4CC1=CC(=O)CCC1(C)C5CCC2(C)C(CCC23CCC(=O)O3)C45
30,CCc1ccc(CC)cc1
271,COc1ccc(Cl)cc1
1068,CCCC
746,CN2C(=O)CN=C(c1ccccc1)c3cc(Cl)ccc23
883,CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C
263,O=C1N(COC(=O)CCCC)C(=O)C(N1)(c2ccccc2)c3ccccc3
306,Clc1cccc(Cl)c1Cl
680,COc1ccccc1O 
273,CCC(C)C1(CC=C)C(=O)NC(=O)NC1=O
843,Oc1ccc(O)cc1
203,CCOP(=S)(OCC)ON=C(C#N)c1ccccc1
207,Oc2ccc1ncccc1c2 
22,CCOP(=S)(OCC)SCSCC
73,O=C1NC(=O)NC(=O)C1(CC=C)c1ccccc1
696,COc2ccc(Oc1ccc(NC(=O)N(C)C)cc1)cc2
95,CCC(=C(CC)c1ccc(O)cc1)c2ccc(O)cc2 
