,smiles
504,CC1=C(CCCO1)C(=O)Nc2ccccc2 
288,CCN2c1cc(OC)cc(C)c1NC(=O)c3cccnc23 
628,CCNC(=S)NCC
786,CCCC#C
321,c1ccc2c(c1)c3cccc4c3c2cc5ccccc54
276,OCC(O)C(O)C(O)C(O)CO
327,CCC(C)(C)CO
420,CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C
429,ClC1(C(=O)C2(Cl)C3(Cl)C14Cl)C5(Cl)C2(Cl)C3(Cl)C(Cl)(Cl)C45Cl
779,O=C1NC(=O)NC(=O)C1(CC)CCC(C)C
347,CCCCCCCCCC(=O)OCC
531,C1c2ccccc2c3ccccc13
363,C1CCC=CC1
560,Clc1ccc(c(Cl)c1Cl)c2ccc(Cl)c(Cl)c2Cl 
558,c1ccc2c(c1)sc3ccccc23
322,O=C(Nc1ccccc1)Nc2ccccc2
160,CSc1nnc(c(=O)n1N)C(C)(C)C
654,Clc1c(Cl)c(Cl)c(N(=O)=O)c(Cl)c1Cl
523,O=Cc1ccco1
919,COC(=O)C
223,CNC(=O)Oc1cccc(N=CN(C)C)c1
270,CCSC(=O)N(CC)C1CCCCC1 
984,O=C2NC(=O)C1(CCCC1)C(=O)N2
629,Oc1cc(Cl)cc(Cl)c1Cl
98,C1OC1c2ccccc2 
1054,Cc1cccc2c1ccc3ccccc32
1106,CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n2cncn2
719,O=c1[nH]cnc2[nH]ncc12 
197,CCCCCCCC#C
1036,O=C1NC(=O)NC(=O)C1(C(C)C)CC=C(C)C
617,CCSC(=O)N(CC(C)C)CC(C)C
966,CC12CC(O)C3C(CCC4=CC(=O)CCC34C)C2CCC1C(=O)CO
480,CCc1cccc(C)c1N(C(C)COC)C(=O)CCl 
586,Clc2c(Cl)c(Cl)c(c1ccccc1)c(Cl)c2Cl 
545,Clc1cccc(c1)N(=O)=O
298,OCC1OC(CO)(OC2OC(COC3OC(CO)C(O)C(O)C3O)C(O)C(O)C2O)C(O)C1O
878,CC(=O)Nc1ccc(Cl)cc1
