,smiles
104,CCc1cccc2ccccc12
157,NC(=O)CCl 
1048,NC(=O)c1ccccc1
890,OCCOc1ccccc1
604,COc2c1occc1cc3ccc(=O)oc23 
172,CC(=O)C3CCC4C2CC=C1CC(O)CCC1(C)C2CCC34C 
734,CCCCCCCCC
1125,CCSCCSP(=S)(OC)OC
9,COc5cc4OCC3Oc2c1CC(Oc1ccc2C(=O)C3c4cc5OC)C(C)=C 
52,c1ccc2c(c1)ccc3c4ccccc4ccc23
771,C1CCCCCCC1
863,CC1(OC(=O)N(C1=O)c2cc(Cl)cc(Cl)c2)C=C
465,O=C1NC(=O)NC(=O)C1(CC)c1ccccc1
899,ClC1C=CC2C1C3(Cl)C(=C(Cl)C2(Cl)C3(Cl)Cl)Cl
911,Clc1cccc(Cl)c1c2ccccc2 
948,CCCCCCCC(=O)C
408,CON(C)C(=O)Nc1ccc(Cl)c(Cl)c1
313,c1cnc2c(c1)ccc3ncccc23
282,O=C1NC(=O)NC(=O)C1(C(C)C)C(C)C
469,Cc1cccc(C)c1O
327,CCC(C)(C)CO
725,OC(c1ccc(Cl)cc1)(c2cncnc2)c3ccccc3Cl
511,CSCS(=O)CC(CO)NC(=O)C=Cc1c(C)[nH]c(=O)[nH]c1=O
846,O=C1CNC(=O)N1 
838,CC(C)N(C(=O)CCl)c1ccccc1 
436,CCSCC
554,Brc1ccc2ccccc2c1
675,CC12CC2(C)C(=O)N(C1=O)c3cc(Cl)cc(Cl)c3
509,Clc1ccc(Cl)cc1
629,Oc1cc(Cl)cc(Cl)c1Cl
153,CCCCCCl
347,CCCCCCCCCC(=O)OCC
173,CI
537,OCC2OC(Oc1ccccc1CO)C(O)C(O)C2O
321,c1ccc2c(c1)c3cccc4c3c2cc5ccccc54
689,C=C
766,CCCC(C)(O)CC
710,CC(=O)CCC1C(=O)N(N(C1=O)c2ccccc2)c3ccccc3
478,CCCC(C)C
1065,Oc1cc(Cl)c(Cl)c(Cl)c1Cl
736,c1cccc2c3c(C)cc4ccccc4c3ccc12
433,CN(C)C=Nc1ccc(Cl)cc1C
276,OCC(O)C(O)C(O)C(O)CO
557,CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCC
3,c1ccc2c(c1)ccc3c2ccc4c5ccccc5ccc43
374,COc1ccccc1OCC(O)COC(N)=O
64,O=C(Cn1ccnc1N(=O)=O)NCc2ccccc2
45,CCCCCC(C)O
1036,O=C1NC(=O)NC(=O)C1(C(C)C)CC=C(C)C
706,c1ccoc1
953,C#C
27,CCCCC1(CC)C(=O)NC(=O)NC1=O
971,O=C1NC(=O)NC(=O)C1(C)C
10,O=C1CCCN1
365,c1cncnc1
96,c1(C#N)c(Cl)c(C#N)c(Cl)c(Cl)c(Cl)1
1095,Oc2cc(O)c1C(=O)CC(Oc1c2)c3ccc(O)c(O)c3
33,ClC(=C)Cl
639,CCC#CCC
950,CC(C)OC(=O)Nc1cccc(Cl)c1
959,CCCC=C(CC)C=O
278,ClCC(Cl)Cl
62,CC34CC(O)C1(F)C(CCC2=CC(=O)C=CC12C)C3CC(O)C4(O)C(=O)CO
69,Clc1ccccc1c2ccccc2Cl 
775,Clc1ccc(CN(C2CCCC2)C(=O)Nc3ccccc3)cc1
87,CCCN(=O)=O
954,Cc1cncc(C)c1
643,C1CCc2ccccc2C1
50,CCCCCCC#C
361,CC(=O)Nc1ccc(F)cc1
932,c2cnc1ncncc1n2
653,CCCCOCCO
936,O=N(=O)c1cccc2ccccc12
426,c1(O)c(C)ccc(C(C)C)c1
526,CC(=C)C
288,CCN2c1cc(OC)cc(C)c1NC(=O)c3cccnc23 
875,OCC1OC(O)(CO)C(O)C1O
876,Cc1cc(C)cc(O)c1
19,CCCCCCCCCC(C)O
1069,COc1ccccc1O
856,CC(C)COC=O
989,CCCCCCCCBr
455,CCCC1CCCC1
381,OCC(O)C2OC1OC(OC1C2O)C(Cl)(Cl)Cl 
115,Cn1cnc2n(C)c(=O)[nH]c(=O)c12 
784,Oc1c(Cl)ccc(Cl)c1Cl
906,Cc1cc2ccccc2cc1C
70,O=C2CN(N=Cc1ccc(o1)N(=O)=O)C(=O)N2 
617,CCSC(=O)N(CC(C)C)CC(C)C
123,Oc1cccc(c1)N(=O)=O
672,ClC(Cl)C(c1ccc(Cl)cc1)c2ccccc2Cl 
85,ClC(Cl)(Cl)C(Cl)(Cl)Cl
652,CC1(C)CON(Cc2ccccc2Cl)C1=O
891,C(c1ccccc1)c2ccccc2
1081,CC=CC=O
680,COc1ccccc1O 
215,Clc1ccc(cc1)c2ccc(Cl)cc2 
622,Cn2cc(c1ccccc1)c(=O)c(c2)c3cccc(c3)C(F)(F)F
357,CON(C)C(=O)Nc1ccc(Br)c(Cl)c1
396,Oc1c(Br)cc(C#N)cc1Br 
613,CCCCCCCCCO
727,Cn1ccc(=O)[nH]c1=O
741,Cc1ccc(cc1)S(=O)(=O)N
776,CC1=CCCCC1
58,Cc1cc2c3ccccc3ccc2c4ccccc14
976,CC12CCC(CC1)C(C)(C)O2
699,O=N(=O)c1cccc(c1)N(=O)=O
438,CCC(C)(C)Cl
676,c1cc2ccc3ccc4ccc5cccc6c(c1)c2c3c4c56
939,OC(CC(c1ccccc1)c3c(O)c2ccccc2oc3=O)c4ccc(cc4)c5ccc(Br)cc5 
774,Sc1nccc(=O)[nH]1 
1021,CN(C)C(=O)Nc2ccc(Oc1ccc(Cl)cc1)cc2
1064,CNC(=O)C(C)SCCSP(=O)(OC)(OC)
22,CCOP(=S)(OCC)SCSCC
171,CCCC(C)(COC(N)=O)COC(N)=O 
1026,OC1C(O)C(O)C(O)C(O)C1O
1110,CCOC(=O)Nc2cccc(OC(=O)Nc1ccccc1)c2 
7,CC12CCC3C(CCc4cc(O)ccc34)C2CCC1O
862,Clc1ccc(cc1Cl)c2cc(Cl)c(Cl)c(Cl)c2Cl 
99,CC(C)c1ccccc1
620,CCCCCl
497,c1ccc2cc3c4cccc5cccc(c3cc2c1)c45
466,Clc1ccccc1I
599,Oc1ccccn1
354,CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC
632,Cc1cccc2c(C)cccc12
459,c2ccc1ocnc1c2
