SMILES,Difficulty,Node_ID
COc1ccc(C(F)(F)F)cc1-c1cccc2nc(Nc3ccc4c(c3)CCN(CCSC)CC4)nn12,4.495460577011109,67976
CC1CN(S(=O)(=O)CC2CCC(N(C)c3[nH]cnc4nccc3-4)CC2)CC1CO,3.532714559558177,67167
CN(C)C(=O)c1ccc(Nc2nc3c(-c4ccc(S(C)(=O)=O)cc4)cccn3n2)cc1,3.3585883903503415,67655
CC1CC(C[SH](=O)(O)N2CCC(CO)C2)CCC1N(C)c1[nH]cnc2nccc1-2,3.303531404398697,68511
C=CC(=O)Nc1cccc(CNc2nc(Nc3cnn(CCOCCOCCOCCNC(=O)CCCCC4SCC5NC(=O)NC54)c3)ncc2Cl)c1,3.2761910837968746,66869
O=c1[nH]ccc2c3nc(-c4c(F)cccc4Cl)[nH]c3c3ccc(F)cc3c12,2.9036442641405436,68457
O=c1[nH]ccc(NC2CCOCC2)c1-c1nc2ccccc2[nH]1,2.6916146426184206,67092
COc1cc(Nc2ncc3ccc(-c4ccccc4)n3n2)cc(OC)c1OC,2.6068553587217744,68458
CN(C(=O)NC1CCCN(S(C)(=O)=O)C1)c1cnc2[nH]ccc2n1,2.5691840169159605,67239
CN1CCN(S(=O)(=O)CC2CCC(N(C)c3[nH]cnc4nccc3-4)CC2)CC1,2.5638687170703163,68483
c1ccc(-c2cccc3nc(Nc4ccc(OCCN5CCCC5)cc4)nn23)cc1,2.4456563888957454,67202
CNC1CC2OC(C1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,2.4449318362633257,68429
Cc1c[nH]c2ncc(-c3cccnc3NC3CCCN(S(C)(=O)=O)C3)nc12,2.4009220072166935,68508
CC(C)(C(=O)NCC(F)(F)F)c1ccc(Nc2nn(C3CCCCC3C#N)cc2C(N)=O)cc1,2.3585239075902686,68418
Cc1ccc(-c2cc(C(N)=O)c3[nH]c4ccc(C(=O)O)cc4c3c2)c(F)c1,2.357887999534607,68386
CN(c1[nH]cnc2nccc1-2)C1CCC(CS(=O)(=O)N2CCC(C)(O)C2)CC1,2.3458826245507476,67887
NC(=O)c1cc(-c2ncccn2)cc2c1[nH]c1cc(C(=O)N3CCOCC3)ccc12,2.3373930551990307,68387
CS(=O)(=O)c1ccccc1Nc1nc2c(Nc3ccccc3S(C)(=O)=O)cccn2n1,2.3323947058927605,66806
c1cc2c3c(C4CCCCC4)nnc-3c[nH]c2[nH]1,2.3151041617731067,68154
COc1cc(Nc2nccc(-c3ccc(Cl)cc3)n2)cc(OC)c1OC,2.306529232085073,67173
CN1CCN(c2cccc(Nc3nc4c(OCc5ccccc5C#N)cccn4n3)c2)CC1,2.2865887355804446,67977
CCN1CCP(=O)(c2ccc(Nc3nc4c(-c5ccc(S(C)(=O)=O)cc5)cccn4n3)cc2)CC1,2.2845916954081464,68346
NC(=O)c1cnc(NC2CCCCC2N)nc1Nc1cccc(-n2nccn2)c1,2.272896180152893,67297
COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)NC(=O)C(C)(C)O4)n2)cc(OC)c1OC,2.2584535893694233,68221
COc1ccc2c(c1)C(=O)N(c1nc(C(=O)Nc3cnccc3N3CCNCC3)cs1)C2,2.200191724685009,66800
O=c1cc(-c2nc(-c3ccc(-c4cn(CCP(=O)(O)O)nn4)cc3)[nH]c2-c2ccc(F)cc2)cc[nH]1,2.1976460713716,66798
CNC(=O)c1cnc(N)c2cc(-c3ccc(C(C)(C)C#N)cc3)sc12,2.170314270463592,68272
C=CC(=O)Nc1cccc(CNc2nc(Nc3cnn(CCOC)c3)ncc2Cl)c1,2.1598997497558594,67816
c1ccc2c(c1)CCCN2c1nc2cccc(N3CCCc4ccccc43)n2n1,2.1516644715573974,67208
CN(c1ccc(-c2cccn3nc(Nc4ccc(CN5CCS(=O)(=O)CC5)cc4)nc23)cc1)S(C)(=O)=O,2.1389290499991462,68449
CN1CCC(Nc2ccc3c(c2)[nH]c2c(C(N)=O)cc(-c4cccc(C(F)(F)F)c4)nc23)CC1,2.13228424608148,68382
O=C(Nc1nc2cccc(-c3ccc(CN4CCC(F)(F)CC4)cc3)n2n1)C1CC1,2.123311514906465,68086
Fc1ccc(C(F)(F)F)cc1-c1cccn2nc(Nc3ccc4c(c3)CCNCC4)nc12,2.1169347122474313,68190
CC(=O)Nc1ccc(Sc2cccn3nc(Nc4ccc(C5CCN(C(=O)OC(C)(C)C)CC5)cc4)nc23)cc1,2.111799251437046,66809
N#CCC(=O)N1CC(F)(F)C12CCCN(c1[nH]cnc3nccc1-3)C2,2.1067325229644784,68338
N#CC1CCCCC1n1cc(C(N)=O)c(Nc2ccc(Br)cc2)n1,2.101206563089986,68137
CC(C)(C)N1CCN(Cc2ccc3c(c2)[nH]c2c(C(N)=O)cc(-c4cccc(Cl)c4)nc23)CC1,2.06411040110309,68380
CN(c1[nH]cnc2nccc1-2)C1CC(NS(=O)(=O)c2cccc(C(C)(C)O)c2)C1,2.043404057548875,67232
CN1Cc2ccc(Nc3nc4c(-c5ccc(S(C)(=O)=O)cc5)cccn4n3)cc2C1,2.0269806464613964,67137
CN(c1[nH]cnc2nccc1-2)C1CCC(CS(=O)(=O)N2CCCC(OC(=O)C(C)(C)C)C2)CC1,2.025876203292194,67151
CN1CCN(c2cncc(Nc3nc4c(NCc5ccccc5N(C)S(C)(=O)=O)cccn4n3)n2)CC1,2.005648131110168,66813
CC1CCN(C(=O)CC#N)CC1n1c(=O)n(C)c2cnc3[nH]ccc3c21,2.0015882396698004,68194
CN1C(=O)COc2c1cnc1ccc(Sc3nnc4c(F)cc(-c5cnn(C)c5)cn34)cc21,1.9919889561512771,67174
O=C1Nc2ccc3c(oc4ccccc43)c2C1=NNc1ccncc1,1.9896649738327186,66804
O=S(=O)(Nc1cccc(-c2cnc3ccccc3n2)c1)c1cccs1,1.9822304258461372,66797
CC(Nc1ccnc(-n2cnc3ccncc32)n1)c1ccccc1,1.9738382339477543,68274
CC(C)(C)OC(=O)N1CCC(n2cc(Nc3nc4c(-c5ccc(S(C)(=O)=O)cc5)cccn4n3)cn2)CC1,1.9712948405371316,68435
Nc1ncc(-c2cnn(CC(=O)N3CCOCC3)c2)c2scc(-c3ccc(Oc4ccccc4)cc3)c12,1.9702268239743064,67222
CC(Nc1nc(Nc2cn(C)cn2)c2ccccc2n1)c1ncc(F)cn1,1.9649780883145196,68291
CN1CCN(c2ccc(Nc3nc4c(-c5ccc(S(C)(=O)=O)cc5)cc(C(F)(F)F)cn4n3)cc2)CC1,1.957540227581964,66807
CN(C)Cc1ccc(-c2ccc3cnc(Nc4ccc(C5CCN(CC(N)=O)CC5)cc4)nn23)cc1,1.9567192637509416,67266
CCn1cc(Nc2nc3c(-c4ccc(C(F)(F)F)cc4)cccn3n2)cn1,1.938772194624299,67113
CN(C)c1ccc(-c2cc(C(N)=O)c3[nH]c4cc(N5CCOCC5)ccc4c3n2)cn1,1.9186412590202386,68392
Cc1cccc(-c2cc(C(N)=O)c3[nH]c4cc(N5CCN(Cc6ccccc6)CC5)ccc4c3c2)c1,1.9088384246826173,67641
NC(=O)c1cc(-c2ccnc(N)n2)[nH]c1-c1cc(C(F)(F)F)ccc1C(F)(F)F,1.9031925929580877,68028
CC1CCN(S(=O)(=O)CC(F)(F)F)CC1N(C)c1[nH]cnc2nccc1-2,1.8980000000000006,67381
CC(=O)N1CCCC(Nc2ncccc2-c2cnc3cc[nH]c3n2)C1,1.889654785120861,68153
Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,1.8755118387028693,10295
CC1CN(C(=O)CC#N)C12CCN(c1[nH]cnc3nccc1-3)C2,1.8737610842706376,68319
CCOP(=O)(OCC)OC1CCCN(S(=O)(=O)CC2CCC(N(C)c3[nH]cnc4nccc3-4)CC2)C1,1.8690095402211648,68480
FC(F)(F)CN1CCCC(Nc2ncccc2-c2cnc3[nH]ccc3n2)C1,1.8653731958231532,67159
CS(=O)(=O)c1ccc(-c2ccc3nc(Nc4ccc(N5CCOCC5)cc4)nn3c2)cc1,1.8423267225118867,67201
COc1ccccc1-c1ccc2cnc(Nc3ccc(C(=O)N4CCOCC4)cc3)nn12,1.8418055165998004,68463
COCc1ccccc1-c1cccc2nc(Nc3ccc4c(c3)CCNCC4)nn12,1.8416902821638805,67209
