,RDKit2D_calculated,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,ExactMolWt,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,FractionCSP3,HallKierAlpha,HeavyAtomCount,HeavyAtomMolWt,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,MaxAbsEStateIndex,MaxAbsPartialCharge,MaxEStateIndex,MaxPartialCharge,MinAbsEStateIndex,MinAbsPartialCharge,MinEStateIndex,MinPartialCharge,MolLogP,MolMR,MolWt,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRadicalElectrons,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumValenceElectrons,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,RingCount,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,qed
0,1.0,3.0324555320336755,147.38833891467198,5.983127663125442,4.134579145267688,4.890508091286144,3.787693700234704,2.233956239300511,2.6119207123097383,1.476416779983154,1.9128525604551387,0.8266262022961458,1.0786025176356309,0.44109087892585075,0.5670790365955932,0.0,0.0,0.0,5.749511833283905,5.022633313741326,0.0,0.0,24.26546827384644,0.0,0.0,16.70746728507322,128.00289246,1.125,1.625,2.0,0.0,-0.6900000000000001,8.0,123.51799999999999,70.79892376087899,5.446798905608755,2.052669547891518,1.138019488647966,52.52890309857465,8.698024691358025,0.5079651858460357,8.698024691358025,0.11517975998882711,0.24481481481481526,0.11517975998882711,0.24481481481481526,-0.5079651858460357,2.0456,33.1168,128.558,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,42.0,5.106527394840706,5.749511833283905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.600939890232516,24.26546827384644,5.022633313741326,0.0,1.0,5.106527394840706,11.600939890232516,0.0,0.0,0.0,0.0,0.0,29.288101587587764,0.0,5.749511833283905,0.0,0.0,5.749511833283905,11.600939890232516,5.106527394840706,0.0,0.0,0.0,24.26546827384644,5.022633313741326,0.0,0.0,20.23,0.0,5.500555555555555,0.0,9.339506172839506,0.0,0.24481481481481526,6.359567901234568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5671077548351335
1,1.0,2.611171250638134,279.48114931490306,9.681798275874712,7.617461489248952,7.617461489248952,6.236382105218448,4.264072545885956,4.264072545885956,2.757927659022749,2.757927659022749,1.5836664295139553,1.5836664295139553,0.8972954514511609,0.8972954514511609,0.0,4.794537184071822,0.0,5.969305287951849,17.857719730893475,6.4208216229260096,0.0,24.26546827384644,6.923737199690624,0.0,10.470530430962235,179.094628656,1.3846153846153846,2.0,2.5384615384615383,0.3,-1.5099999999999998,13.0,166.11499999999998,912.2320628762052,9.577032201914708,4.499571342364573,2.780670678629494,77.50612960364676,11.25182634164777,0.4621081531843226,11.25182634164777,0.3376196486138456,0.2899537037037032,0.3376196486138456,-0.2899537037037032,-0.4621081531843226,1.8356,51.42790000000003,179.21899999999997,2.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,70.0,10.470530430962235,0.0,0.0,0.0,0.0,5.969305287951849,0.0,4.794537184071822,0.0,0.0,6.923737199690624,30.686289896772447,5.687386274683562,12.170333456209914,1.0,9.53140013787187,11.656691562635412,0.0,0.0,0.0,13.344558822616634,12.340549441675103,29.828919765543436,0.0,0.0,5.733667477162185,5.687386274683562,0.0,0.0,12.576187252464766,4.736862953800049,0.0,23.70254749838545,24.26546827384644,0.0,0.0,0.0,52.32,4.937342214663643,0.0,11.25182634164777,0.0,6.66436140505585,-0.2899537037037032,6.686241496598639,0.8340401392038297,2.4161421065339717,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5685826396083031
2,1.0,3.165670309917317,169.06517765499825,6.8533711511285205,4.365944226596559,6.633731064651923,4.1815405503520555,2.2989975170827184,3.4328909361104003,1.5876663726001972,2.8969737140161507,0.8273268353539889,1.4819805060619657,0.5201787612151944,1.3930148935298152,0.0,0.0,0.0,0.0,15.067899941223978,0.0,0.0,18.19910120538483,0.0,0.0,34.802819670697545,179.930033136,0.6666666666666666,0.8888888888888888,1.1111111111111112,0.0,0.08999999999999991,9.0,178.42499999999998,85.7569381887915,7.200011001100109,2.7822002817304186,2.0527237406793954,68.34120180014197,5.581358024691357,0.08423332104428229,5.581358024691357,0.043511410394859,0.5625000000000004,0.043511410394859,0.5625000000000004,-0.08423332104428229,3.6468000000000007,41.47200000000001,181.449,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.802819670697545,18.19910120538483,15.067899941223978,0.0,1.0,0.0,34.802819670697545,0.0,0.0,0.0,0.0,0.0,33.26700114660881,0.0,0.0,0.0,0.0,0.0,34.802819670697545,0.0,0.0,0.0,0.0,18.19910120538483,15.067899941223978,0.0,0.0,0.0,0.0,16.74407407407407,0.0,1.6875000000000013,0.0,0.0,4.90175925925926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5730891206161023
3,1.0,4.27920995877855,233.57688747399035,12.008071689507773,9.458796711201563,11.7871511841662,6.895953267715891,4.795757730990174,6.595756544124875,3.705321495802382,5.335609639878139,1.7754239411720238,3.4648508308563333,1.254636000737157,2.5023470470374063,0.0,4.794537184071822,0.0,17.322893371468208,10.785139958860386,0.0,17.29708687826933,0.0,32.59485852961298,0.0,23.20187978046503,269.040790524,1.3333333333333333,1.8,2.1333333333333333,0.7,0.1399999999999999,15.0,253.08899999999997,1217.0142657237543,15.14,7.419345139907786,5.688567504031778,105.98512527459047,11.80647234819854,0.32874656515198286,11.80647234819854,0.28194881964673657,0.03858024691358031,0.28194881964673657,0.03858024691358031,-0.32874656515198286,4.277400000000004,69.75400000000003,270.225,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,88.0,4.899909730850478,0.0,0.0,0.0,5.239211713172287,0.0,4.794537184071822,0.0,0.0,0.0,34.963764729856145,27.694948798762496,28.40402354603452,0.0,0.0,4.794537184071822,40.20297644302843,0.0,4.899909730850478,0.0,39.77863045705841,5.752853606746789,10.56748828099181,0.0,0.0,0.0,4.794537184071822,0.0,34.963764729856145,27.975656709065476,0.0,0.0,27.694948798762496,10.56748828099181,0.0,0.0,0.0,20.310000000000002,0.0,12.294859921334787,13.628959435626104,0.5269866465104565,1.288615205341396,0.4303858024691358,0.39584561602418744,0.0,7.9899029282494896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7596200260223072
4,1.0,3.134861511345448,160.49662946459569,5.983127663125442,4.68736554976773,5.443294495786184,3.804530452640311,2.5163325056942396,2.894296978703467,1.749183845353013,2.156383972093619,1.0766051044512361,1.5006844437435882,0.5509862668293586,0.6867196424095607,0.0,0.0,0.0,0.0,0.0,10.586084805438322,0.0,0.0,31.18920547353706,0.0,11.600939890232516,126.023627904,1.25,1.875,2.25,0.14285714285714285,-0.49000000000000005,8.0,119.52999999999999,72.49526582754562,5.643155792276964,2.1853608189287717,1.014610261986002,54.09961146077524,5.708672839506172,0.08405299355229609,5.708672839506172,0.043467092305308104,0.8402777777777781,0.043467092305308104,0.8402777777777781,-0.08405299355229609,2.6484200000000007,36.189,126.586,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.800041095617345,18.55355575984923,5.022633313741326,0.0,1.0,0.0,11.600939890232516,0.0,0.0,0.0,6.923737199690624,0.0,34.85155307928476,0.0,0.0,0.0,0.0,0.0,11.600939890232516,0.0,0.0,6.923737199690624,5.563451491696996,24.26546827384644,5.022633313741326,0.0,0.0,0.0,0.0,5.708672839506172,0.0,0.8402777777777781,1.1334876543209877,0.0,7.77358024691358,0.0,1.988425925925926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5015016660067645
5,1.0,2.447472887876344,23.360990398949916,5.535533905932738,4.913498378941965,6.499494918056669,3.414213562373095,2.9743680230989717,4.095836930845374,1.7496424082844344,2.5426406778417863,0.9871840115494857,1.5479184654226867,0.5212678135489435,0.9177669483276194,0.0,0.0,0.0,0.0,0.0,0.0,31.013376138765466,0.0,0.0,22.85368109763997,0.0,164.020062516,1.1428571428571428,1.8571428571428572,2.2857142857142856,1.0,0.48,7.0,151.96999999999997,35.509609925153406,7.4799999999999995,6.48,6.480000000000001,54.43150920545395,3.3795422335600906,0.09280780399301265,3.3795422335600906,0.0031253010234603405,1.1736111111111112,0.0031253010234603405,1.1736111111111112,-0.09280780399301265,2.9616000000000016,37.936,165.074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.116145966418,6.4208216229260096,5.330089647061427,0.0,0.0,0.0,15.929943897949348,0.0,0.0,0.0,32.60702369139466,5.330089647061427,0.0,0.0,0.0,0.0,0.0,0.0,15.929943897949348,5.330089647061427,0.0,0.0,32.60702369139466,0.0,0.0,0.0,0.0,0.0,0.0,3.3795422335600906,0.0,1.1736111111111112,0.0,0.0,0.0,5.466458333333334,2.230388321995465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.4433511649860914
6,1.0,1.9747448713915894,5.245112497836532,3.414213562373095,2.7921780353823222,4.378174574497026,1.914213562373095,1.4743680230989717,2.5958369308453744,0.6889822365046134,1.4819805060619653,0.18898223650461354,0.9819805060619654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.330089647061427,6.4208216229260096,0.0,0.0,22.85368109763997,0.0,121.973112324,1.75,2.0,2.0,1.0,0.48,4.0,115.937,6.854752972273345,4.480000000000002,3.4800000000000018,2.480000000000002,35.33668286226413,3.248263888888889,0.0928186496107851,3.248263888888889,0.0028627972390594535,1.1319444444444444,0.0028627972390594535,1.1319444444444444,-0.0928186496107851,1.7913000000000001,24.08499999999999,122.993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.85368109763997,6.4208216229260096,5.330089647061427,0.0,0.0,0.0,15.929943897949348,0.0,0.0,0.0,13.344558822616634,5.330089647061427,0.0,0.0,0.0,0.0,0.0,0.0,15.929943897949348,5.330089647061427,0.0,0.0,13.344558822616634,0.0,0.0,0.0,0.0,0.0,0.0,3.248263888888889,0.0,1.1319444444444444,0.0,0.0,0.0,1.2361111111111112,2.1336805555555554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46598815106797925
7,1.0,3.134861511345448,160.49662946459569,5.983127663125442,5.179264403068835,5.179264403068835,3.804530452640311,2.6871474887586198,2.6871474887586198,1.9057102982872964,1.9057102982872964,1.2711667966168747,1.2711667966168747,0.5646259177748998,0.5646259177748998,0.0,0.0,0.0,0.0,0.0,5.693927994848461,5.563451491696996,0.0,19.18694783976531,17.97408278909944,0.0,107.073499288,1.375,2.125,2.5,0.2857142857142857,-0.85,8.0,98.08399999999999,72.49526582754562,5.2898601398601395,1.94826211591866,0.8609369312528817,49.38093532923669,4.078703703703704,0.2613343140404534,4.078703703703704,0.04012645863504943,1.1180555555555558,0.04012645863504943,1.1180555555555558,-0.2613343140404534,1.69844,33.71099999999999,107.156,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9839785209472085,0.0,0.0,0.0,6.06636706846161,25.477292959539852,11.890771566461538,0.0,1.0,0.0,0.0,0.0,4.9839785209472085,0.0,13.847474399381248,0.0,29.586957195081755,0.0,0.0,0.0,0.0,0.0,0.0,4.9839785209472085,0.0,13.847474399381248,11.257379486545457,18.3295777085363,0.0,0.0,0.0,12.89,0.0,0.0,4.078703703703704,0.0,2.3750000000000004,0.0,4.00462962962963,1.8078703703703702,4.06712962962963,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49138777691763613
8,1.0,2.8656071971830146,634.6079666719705,14.317472766266278,8.877802118633467,14.169304740762652,8.841111712849498,4.810909527244879,7.456660838309473,3.569079405318989,6.302537677577718,2.407548810726663,5.248984696439271,1.5304505562470154,3.256568594158772,0.0,0.0,0.0,25.11316656870663,21.172169610876644,0.0,0.0,18.19910120538483,0.0,0.0,81.2065792316276,391.805443856,0.5789473684210527,1.0526315789473684,1.5789473684210527,0.0,0.4699999999999998,19.0,392.3030000000001,15382.79472898175,15.851269764825574,6.071664934514076,2.9133054618232097,144.61136091373268,6.173392542202064,0.08431958793819813,6.173392542202064,0.08089168073864207,0.09743874401612551,0.08089168073864207,0.09743874401612551,-0.08431958793819813,7.9274000000000004,86.94800000000001,395.3270000000001,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.2065792316276,18.19910120538483,21.172169610876644,25.11316656870663,2.0,0.0,81.2065792316276,0.0,0.0,0.0,0.0,0.0,53.3575344015741,0.0,11.126902983393991,0.0,0.0,0.0,81.2065792316276,0.0,0.0,0.0,0.0,18.19910120538483,35.158433196189286,11.126902983393991,0.0,0.0,0.0,42.38124214397693,0.0,1.5691069853867512,0.9304320987654331,0.0,4.896996549648666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3397360631509804
9,1.0,1.8004822924129775,1018.3858270401208,25.267220234572108,19.798867197052445,19.798867197052445,15.712922291982496,11.589631267444117,11.589631267444117,10.56832087513512,10.56832087513512,8.975699319756615,8.975699319756615,7.310786149784399,7.310786149784399,70.47227392312386,29.3912035259687,4.39041504767482,25.045709815142967,11.993926152995277,13.847474399381248,18.228060320501644,13.847474399381248,0.0,0.0,9.473725907600098,478.200296172,1.1764705882352942,1.8529411764705883,2.4705882352941178,0.68,-2.39,34.0,447.26500000000027,20567686.76188807,24.72566361155939,7.812620009868033,3.086801125193764,196.7225128613698,17.16587789940739,0.4589531200440186,17.16587789940739,0.30256569469468375,0.013115630511463916,0.30256569469468375,-2.2812619939951286,-0.4589531200440186,1.7620999999999996,115.88160000000005,478.51300000000026,2.0,8.0,4.0,0.0,4.0,0.0,0.0,0.0,8.0,2.0,9.0,0.0,4.0,3.0,0.0,3.0,186.0,19.68678069728151,6.103966387748303,23.65993754060722,5.783244946364939,0.0,11.938610575903699,19.178148736287287,4.39041504767482,0.0,0.0,18.572861836593773,50.676969951223825,30.5953613843362,6.103966387748303,4.0,43.25534448124361,23.50510046863358,0.0,0.0,22.665793031116348,76.85597869569249,6.606881964512918,23.80116485057091,0.0,0.0,0.0,4.39041504767482,0.0,0.0,63.80278062805387,28.651874643887382,22.665793031116348,53.378235290466534,23.80116485057091,0.0,0.0,0.0,127.20000000000002,27.382493666590978,0.0,48.35847455185332,23.147134068516195,-6.419656783837654,-3.927940292214733,0.0,1.8215470395564606,4.804614416202099,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5855060519155003
