,smiles,RDKit2D_calculated,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,ExactMolWt,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,FractionCSP3,HallKierAlpha,HeavyAtomCount,HeavyAtomMolWt,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,MaxAbsEStateIndex,MaxAbsPartialCharge,MaxEStateIndex,MaxPartialCharge,MinAbsEStateIndex,MinAbsPartialCharge,MinEStateIndex,MinPartialCharge,MolLogP,MolMR,MolWt,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRadicalElectrons,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumValenceElectrons,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,RingCount,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,qed
0,CN(c1[nH]cnc2nccc1-2)C1CCC(CS(=O)(=O)N2CCCC(C(N)=O)C2)CC1,1.0,1.3421506233770284,953.0528796271163,21.302754140504845,17.327260458861595,18.14375703978932,14.348173775453851,10.629564893979817,12.238730201506215,8.596805578549755,10.610365262403525,6.66505880402851,8.676130827656372,4.850280747143275,6.804491603357207,15.930470882759087,13.212334168400757,0.0,24.13342210498215,25.428240480912557,42.889005259235994,4.305215991296234,12.524163646377618,6.06636706846161,26.89951727636929,5.733667477162185,434.21000982,1.2666666666666666,2.033333333333333,2.7666666666666666,0.65,-2.2,30.0,404.32600000000014,7904497.535787512,21.04810254680385,8.50439160199081,4.2925554016620495,176.99536191297628,12.92021545377155,0.3693951400132719,12.92021545377155,0.22136358366773629,0.14873614260518964,0.22136358366773629,-3.3713293206145845,-0.3693951400132719,1.4315999999999998,114.43190000000006,434.5660000000004,3.0,9.0,1.0,3.0,4.0,0.0,0.0,0.0,6.0,2.0,10.0,0.0,6.0,1.0,1.0,2.0,164.0,15.617555728959873,5.817862777835027,5.824404497999928,15.930470882759087,0.0,0.0,4.794537184071822,22.690970017519582,0.0,0.0,0.0,50.50920285217906,32.375869195263384,23.561531219369716,4.0,13.212334168400757,21.74833366059412,0.0,19.25715155413786,17.569479569484972,44.56677056670402,30.78994813209961,18.59053071483923,0.0,11.387855989696925,10.633577208012664,5.817862777835027,0.0,0.0,65.51400749821539,14.817828337479405,11.835812092322788,38.524929737556064,18.59053071483923,0.0,11.387855989696925,0.0,125.28,27.32178602662369,0.0,25.463792559263425,0.0,6.399648199327375,1.2699604883805236,2.3016958881969565,8.40534494332743,0.7252606412731706,-1.3041554130592354,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7084511818141638
1,Cc1cccc(Oc2cnc3[nH]cc(C(=O)NC(C)C)c3n2)c1,1.0,1.9257571137966596,854.6755818413773,16.396976746569035,13.252375656255026,13.252375656255026,11.024877143252587,7.422160000497318,7.422160000497318,5.654534998104247,5.654534998104247,3.23508708818564,3.23508708818564,2.2370018990203806,2.2370018990203806,0.0,4.794537184071822,0.0,11.949020558499464,28.356829599800253,5.563451491696997,6.196843571613075,6.196843571613075,45.03667987291831,20.26872416684796,4.736862953800049,310.142975816,1.3478260869565215,2.1739130434782608,2.9130434782608696,0.2352941176470588,-2.89,23.0,292.21299999999997,202756.23194555807,15.022975519589668,6.078787707236133,3.3102877933501964,133.46825832534523,12.20475599116292,0.4374707209760009,12.20475599116292,0.2548061463193294,0.048273891729428975,0.2548061463193294,-0.18680041152263335,-0.4374707209760009,3.1968200000000007,87.74390000000002,310.357,2.0,6.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,2.0,6.0,0.0,4.0,0.0,0.0,0.0,118.0,15.037630078753589,11.266212550900168,5.647177220767728,5.879988336435372,5.9071797293515065,0.0,4.794537184071822,9.967957041894415,0.0,0.0,12.13273413692322,38.46739722769208,12.238684400761036,11.760295063310073,3.0,9.531400137871868,17.07105766773549,0.0,20.26872416684796,0.0,26.813052428219837,0.0,47.78605840046657,0.0,11.629500169719277,10.053651557806381,0.0,11.629500169719277,0.0,26.90095612134109,0.0,6.923737199690624,29.768914566847066,36.659155417072604,0.0,11.163877938383989,0.0,79.89999999999998,5.733296721466363,0.0,23.827846242695628,2.8463898564859065,2.5924773580996527,0.844370512093727,7.709419785578245,3.142978605022256,5.803220918558219,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7752612154011137
2,NC(=O)c1cc(-c2ccnc(N)n2)[nH]c1-c1cc(OC(F)(F)F)ccc1Cl,1.0,2.134545584950194,1019.5306137003673,19.76722023457211,13.341583817481562,14.097512763500015,12.636848910048663,7.31206354273133,7.690028015740558,5.325474021106787,5.732674147847394,3.4740476408234806,3.803635861863526,2.4161942537154157,2.6282339233615915,18.0190504216658,17.96578232709628,0.0,27.79180357297027,11.387855989696922,12.13273413692322,24.395944776997908,0.0,0.0,19.688798516641675,23.068274844556885,397.05533693200005,1.2222222222222223,1.9629629629629632,2.592592592592593,0.0625,-3.2699999999999987,27.0,386.65600000000006,950329.1682312149,18.51897891630461,6.799574840340941,4.1134404757086935,154.678653302562,12.483686734666207,0.5725966645195627,12.483686734666207,0.5725966645195627,0.0026684918772463817,0.4057738546022025,-4.877978500367345,-0.4057738546022025,3.3718000000000004,91.878,397.744,5.0,7.0,0.0,0.0,0.0,1.0,2.0,3.0,5.0,3.0,11.0,0.0,4.0,0.0,0.0,0.0,140.0,21.18817642907163,5.749511833283905,0.0,5.9483392809864934,5.9071797293515065,6.362358859030382,4.794537184071822,9.967957041894415,0.0,13.17124514302446,11.600939890232516,30.33183534230805,11.760295063310073,27.66786878998371,3.0,22.70264528089633,23.45645890057052,0.0,14.951935562841625,5.733667477162185,6.362358859030382,5.733667477162185,47.11476371935945,0.0,28.39474730952628,16.20419790812442,19.119584424010952,5.749511833283905,11.600939890232516,27.221474151223518,0.0,0.0,10.35798867576882,36.528678913921134,5.022633313741326,22.645235476242377,0.0,119.91,41.351567967289135,6.104587987458358,22.48879960566448,0.08576472873099883,11.867552813246238,-1.3098421504969875,6.241043484842411,-3.4683633256235025,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6230277750525517
3,CC1(O)CCC(Nc2c(C(N)=O)cnn3cccc23)C1(C)C,1.0,2.054193946746502,732.8210752967913,16.12095586463014,13.12820425447459,13.12820425447459,10.238000430147713,7.489579540924081,7.489579540924081,6.866633829735282,6.866633829735282,5.328004662135972,5.328004662135972,3.2424952461770498,3.2424952461770498,11.508230540335195,9.901064578912528,0.0,11.45683129854474,17.671659389306566,11.937522340542273,6.196843571613075,4.515397893615623,39.10078930760817,10.415470412307368,5.733667477162185,302.174275944,1.5,2.227272727272727,2.8181818181818183,0.5,-2.08,22.0,280.202,97927.30393010881,14.84056715861261,4.708954419868951,2.058683431952664,128.86182167296136,11.73338990457294,0.3895411092176645,11.73338990457294,0.25202263739410496,0.04324074074074025,0.25202263739410496,-0.7471590372260017,-0.3895411092176645,1.7846999999999995,84.75940000000003,302.3780000000001,4.0,6.0,1.0,0.0,1.0,0.0,2.0,2.0,5.0,3.0,6.0,0.0,3.0,1.0,0.0,1.0,118.0,16.156983476009223,0.0,0.0,0.0,5.9071797293515065,0.0,4.794537184071822,4.515397893615623,5.098681808301039,0.0,13.847474399381248,31.898114582465862,17.653674870157822,28.565432866593586,3.0,9.901064578912528,17.11126672165133,0.0,9.61407970191666,11.148657946558961,45.25574648505554,5.316788604006331,30.08987277184637,0.0,0.0,11.050456081168516,5.687386274683562,0.0,0.0,32.27067846624052,0.0,5.4149904693967805,43.97084352069271,24.526421280149368,0.0,5.516700717616262,0.0,92.65,1.703241685563114,0.0,11.73338990457294,18.206416800516504,6.277033021541952,-0.5127191987906266,3.8032655029604423,4.845579609158478,5.9437926744772,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8055546080505412
4,CN1CCN(c2cccc(N(c3cccc(N4CCN(C)CC4)c3)c3nc4c(-c5ccc(S(C)(=O)=O)cc5)cc(F)cn4n3)c2)CC1,1.0,1.3401847096727528,1934.7379674721453,32.70816705551115,26.920176126547624,27.736672707475353,22.61834474181852,15.859724413087525,17.75113595114578,12.504281893073445,14.520017467816293,9.095023336325907,10.223493563552593,6.297978547715142,6.928449060401226,15.654473977463395,8.417796984328938,4.39041504767482,4.895483475517776,22.72241948514821,75.10759634603484,35.167111854124926,12.13273413692322,4.899909730850478,82.22591943644919,10.082660329248244,654.2900717079997,0.7234042553191491,1.25531914893617,1.7659574468085106,0.3142857142857143,-4.519999999999999,47.0,615.5040000000001,51684239552.79685,31.0983094794628,12.588716698339848,6.533132743826402,274.72139875023305,15.064254916193047,0.3689046904953939,15.064254916193047,0.2543262730481349,0.1967305047030916,0.2543262730481349,-3.3755364550023503,-0.3689046904953939,4.9123000000000046,185.5937999999995,654.8160000000001,0.0,10.0,0.0,2.0,2.0,3.0,2.0,5.0,10.0,0.0,12.0,0.0,7.0,0.0,2.0,2.0,244.0,19.599638923401912,5.817220841045895,15.484430357185225,0.0,5.9483392809864934,0.0,4.899909730850478,17.32360992561938,4.9839785209472085,5.098681808301039,24.26546827384644,74.25609907320587,75.55204447187613,22.467099596497974,7.0,12.808212032003755,44.182314736905965,0.0,24.397877684564826,0.0,4.895483475517776,87.4088935887178,90.87683630265992,0.0,11.126902983393993,14.699729192551436,33.08829942739556,0.0,0.0,105.52483906506016,9.837253136417502,5.817220841045895,0.0,89.95509893713181,0.0,16.77408020416172,0.0,80.53,40.67149268682819,0.0,16.699585734855013,4.828911032783688,5.6536607923907445,-0.0764088941098564,24.675697000287,2.485035881325138,7.7251038879398,0.9202552110336302,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2432994228034926
5,COc1ccccc1-c1ccc2cnc(Nc3ccc(N4CCN(C)CC4)c(F)c3)nn12,1.0,1.4154724583255174,1248.462101682315,22.07877502244374,18.124210557615328,18.124210557615328,15.618524838379205,10.604455088284755,10.604455088284755,7.918846778052522,7.918846778052522,5.8292595763614425,5.8292595763614425,4.036704095614991,4.036704095614991,0.0,4.39041504767482,0.0,5.817220841045895,17.323111830353618,48.70261766109592,6.06636706846161,13.306641112890608,53.046334441308495,32.246940377632725,4.736862953800049,432.20738764000015,1.0,1.8125,2.59375,0.25,-3.65,32.0,407.30300000000017,34280843.44400526,20.263719007474762,8.469906245365515,3.8464021831658193,185.60393314643346,14.851584245624096,0.4960538131867651,14.851584245624096,0.24497112387841266,0.2534201433353667,0.24497112387841266,-0.2534201433353667,-0.4960538131867651,4.039400000000003,124.36770000000006,432.5030000000002,1.0,7.0,0.0,1.0,1.0,2.0,2.0,4.0,7.0,1.0,8.0,0.0,5.0,0.0,1.0,1.0,164.0,19.85347101950733,11.566732674329801,0.0,5.9483392809864934,0.0,0.0,0.0,13.889791462237651,0.0,5.098681808301039,12.13273413692322,49.51224146190847,37.42986339003086,30.20465610003889,5.0,9.127278001474867,22.83981254796988,0.0,19.497967953714344,0.0,0.0,50.55319348246182,66.61136802881347,0.0,17.00689131982936,14.953561288656855,21.71352687802844,5.749511833283905,0.0,59.83446310131937,0.0,5.817220841045895,0.0,60.79414718776757,0.0,16.77408020416172,0.0,57.93000000000001,22.162775202476638,0.0,8.722045868887074,7.763134549733576,3.9068371024353934,0.8982307862018262,16.910275863403065,1.7392929019633565,3.4960858475059204,3.7346552107264817,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5137745981320352
6,Clc1cnc2nc1NCCc1cccc(c1)OCc1cccc(c1)N2,1.0,1.702939924103338,900.0974994744282,17.062267164498692,13.498112720739286,14.254041666757741,12.259152830872495,8.10287051579493,8.480834988804155,5.82838796798722,6.235588094727827,3.9372987427442654,4.213895293764279,2.701977436443583,2.859845463305541,0.0,0.0,0.0,0.0,29.940473742988342,23.42117122259047,5.563451491696997,6.196843571613075,36.398202410769656,32.7342683868303,16.337802844032563,352.1090888440001,1.04,1.92,2.88,0.15789473684210525,-2.79,25.0,335.68900000000014,774974.7017364687,15.721146118735113,6.987812534054407,3.82936165475367,150.59041850678332,6.206129552644103,0.4889054341077689,6.206129552644103,0.2287246338491829,0.5003730998572269,0.2287246338491829,0.5003730998572269,-0.4889054341077689,4.420600000000002,99.7344,352.8250000000001,2.0,5.0,0.0,1.0,1.0,2.0,1.0,3.0,5.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,126.0,15.370440161812711,17.37902711153815,5.817862777835027,5.9483392809864934,0.0,0.0,0.0,4.9839785209472085,4.9839785209472085,0.0,35.86640816407895,41.81319288016643,12.232142680596136,6.196843571613075,4.0,4.736862953800049,29.054528223737602,0.0,9.967957041894415,0.0,13.027703587438927,17.178333613925236,70.87731641644127,0.0,5.749511833283905,15.370440161812711,17.45358833350509,5.749511833283905,11.600939890232516,16.51271344780699,13.027703587438927,0.0,11.126902983393993,54.72778011930596,5.022633313741326,0.0,0.0,59.07000000000001,5.9266721518854455,6.206129552644103,8.717291404216008,6.985193399890821,3.1599368368746683,1.9880755892892137,16.13151695606226,2.443391492399429,1.2195703945158307,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6268179950869843
7,COc1ccccc1Nc1nc2c(-c3cccc(C(F)(F)F)c3)cccn2n1,1.0,1.7603964003330332,1137.7112720003752,19.72540387131522,14.734635457077305,14.734635457077305,13.45283960607264,8.386004501453737,8.386004501453737,6.029296807234965,6.029296807234965,4.216677847748748,4.216677847748748,2.9158896322123837,2.9158896322123837,11.73975000914047,13.17124514302446,0.0,0.0,34.15931759311568,12.13273413692322,10.581764962077234,37.57210938673705,18.199101205384828,15.399448933254574,4.736862953800049,384.11979576,1.0,1.8214285714285716,2.607142857142857,0.1,-3.549999999999999,28.0,369.241,3054666.0783819086,17.8434923905362,6.879018350185745,3.3594473367748594,157.96139930782195,13.060294451283948,0.4945793083161084,13.060294451283948,0.4159312482888342,0.3091907202695894,0.4159312482888342,-4.411381566374958,-0.4945793083161084,5.167300000000003,99.7017,384.361,1.0,5.0,0.0,0.0,0.0,2.0,2.0,4.0,5.0,1.0,8.0,0.0,4.0,0.0,0.0,0.0,142.0,10.053651557806381,5.749511833283905,5.647177220767728,5.9483392809864934,0.0,6.176298517443475,0.0,4.515397893615623,18.155223663971668,5.098681808301039,24.26546827384644,41.96165390246666,11.760295063310073,18.36063530765809,4.0,17.908108096824503,17.282902776437787,0.0,14.59805822286387,0.0,6.176298517443475,12.426586145283865,72.42396574792619,0.0,16.876414816677894,10.053651557806381,24.80697069869452,5.749511833283905,0.0,21.707855764141396,6.176298517443475,0.0,5.563451491696997,66.86051425622918,0.0,16.77408020416172,0.0,51.45,46.00036307303818,0.0,4.455526738473167,7.436565373834717,1.3800735607986707,0.9336888443330094,15.875594841377495,-2.7240319112351243,0.0,1.558886146046555,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5275985202864109
8,COC1CCN(S(=O)(=O)CC2CCC(N(C)c3[nH]cnc4nccc3-4)CC2)CC1,1.0,1.3191338041469851,869.8912465907284,20.432510652501765,17.249910189671972,18.06640677059969,13.975494975391676,10.492041030417637,12.101206337944038,8.331378310669018,10.34493799452279,6.612852304147772,8.65742731511071,4.768958879778274,6.675989211352168,10.023291153407584,8.417796984328938,0.0,17.774726040656486,19.13135364097311,55.730648505088006,0.0,23.939177178951386,6.06636706846161,26.89951727636929,4.736862953800049,421.2147608520001,1.1724137931034482,1.8965517241379308,2.586206896551724,0.7,-1.71,29.0,390.31900000000013,5605667.592274797,20.558250861241085,8.571895821893929,4.412479645502077,172.6074943454267,12.858359350219017,0.3813575709742488,12.858359350219017,0.21387060276248454,0.19584321300598104,0.21387060276248454,-3.1843177937816285,-0.3813575709742488,2.3451000000000004,112.54450000000007,421.5670000000002,1.0,8.0,1.0,3.0,4.0,0.0,0.0,0.0,6.0,1.0,9.0,0.0,6.0,1.0,1.0,2.0,160.0,14.620751205597735,5.817862777835027,5.824404497999928,10.023291153407584,0.0,0.0,0.0,22.690970017519582,0.0,0.0,0.0,50.50920285217906,39.48566673654091,23.747591560956632,4.0,13.154659938128988,15.841153931242614,0.0,19.25715155413786,5.917906046161393,50.67073695445232,37.89974567337714,18.59053071483923,0.0,11.387855989696925,4.899909730850478,5.817862777835027,0.0,0.0,72.82059169788972,14.760154107207631,5.917906046161393,38.524929737556064,18.59053071483923,0.0,11.387855989696925,0.0,91.42,32.746954828520266,0.0,14.067636569017663,0.0,1.0270025760051362,2.3041495748706944,2.37358074374093,9.115143377165756,1.1676217523842811,0.6145772449619396,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7698232199655084
9,CC(C)(CF)c1ccc(Nc2nn(C3CCC(O)CC3C#N)cc2C(N)=O)cc1,1.0,1.861823927691152,916.1429390638924,21.181433796945207,16.59964669292575,16.59964669292575,13.745550585421341,9.650468146498216,9.650468146498216,8.225324017882679,8.225324017882679,5.552352866104498,5.552352866104498,3.640546267497061,3.640546267497061,30.01863360493289,19.553371181325836,0.0,11.605292320844956,30.767713921296615,5.563451491696997,0.0,23.011380643681477,25.98020853630447,16.48469172509964,5.733667477162185,399.20705329199996,1.4137931034482758,2.103448275862069,2.689655172413793,0.4761904761904762,-2.92,29.0,373.26200000000017,3074882.89387281,20.805034699393676,8.212758172013475,4.40363462612512,168.87282881900742,13.192040214962988,0.3930802195537593,13.192040214962988,0.2535955872584961,0.22312622039556573,0.2535955872584961,-0.62658836440402,-0.3930802195537593,3.198380000000001,107.46840000000005,399.47000000000014,4.0,7.0,1.0,0.0,1.0,1.0,1.0,2.0,6.0,3.0,8.0,0.0,6.0,1.0,0.0,1.0,154.0,16.156983476009223,5.563451491696997,5.817862777835027,0.0,5.9071797293515065,0.0,13.866755166891826,0.0,10.360573363039522,0.0,25.98020853630447,36.958650497398246,17.299220315693418,30.807525548124836,3.0,14.291479626587346,17.412428781870094,5.2618915547384875,9.780484743446225,11.651573523323574,50.67073695445232,11.99137957628124,41.58921482885351,0.0,6.069221312792274,11.050456081168516,15.895664100193413,0.0,0.0,33.57274922766164,5.4149904693967805,17.249018913692154,55.07322026477304,30.462311845459517,0.0,0.0,0.0,116.96,14.792013623288668,0.0,11.917861314521215,26.82763173562477,6.722403029533659,-0.7170925040940088,9.251945433110413,2.5979055014991643,3.190665199849453,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6895249565873386
