,smiles
881,CNc1ccccc1
436,CCSCC
774,Sc1nccc(=O)[nH]1 
1077,CCCCCOC(=O)C
888,NS(=O)(=O)c2cc1c(N=CNS1(=O)=O)cc2Cl 
831,CCOCC
82,NC(=S)N
990,CCCCNC(=O)n1c(NC(=O)OC)nc2ccccc12
57,Cc1ccc(C)c2ccccc12
458,CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2
772,O=C1NC(=O)NC(=O)C1(CC=C)CC=C
689,C=C
323,CCC1(C(=O)NC(=O)NC1=O)c2ccccc2 
1112,CCCCCCC(C)O
993,Cc1ccc(cc1)N(=O)=O
552,CC23Cc1cnoc1C=C2CCC4C3CCC5(C)C4CCC5(O)C#C
236,NC(=S)Nc1ccccc1
403,ClCBr
113,c1ccccc1O
971,O=C1NC(=O)NC(=O)C1(C)C
377,CCCC(=O)OC
757,CCCCCC(=O)C
445,Brc1ccc(I)cc1
928,CCCCOc1ccc(C(=O)OCC)c(c1)N(CC)CC 
467,c2ccc1[nH]nnc1c2
744,CC1(C)C(C=C(Cl)C(F)(F)F)C1C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2
578,CC34CC(=O)C1C(CCC2=CC(=O)CCC12C)C3CCC4(=O) 
1063,CCC(C)(C)CC
948,CCCCCCCC(=O)C
938,Nc1nc(O)nc2nc[nH]c12 
929,CCCCCC(C)(C)O
768,c1ccc2cc3ccccc3cc2c1
673,COc1ccccc1N(=O)=O
441,OCC1OC(OC2C(O)C(O)C(O)OC2CO)C(O)C(O)C1O
258,O=C1NC(=O)C(N1)(c2ccccc2)c3ccccc3
260,CCOP(=S)(OCC)SC(CCl)N1C(=O)c2ccccc2C1=O
207,Oc2ccc1ncccc1c2 
1110,CCOC(=O)Nc2cccc(OC(=O)Nc1ccccc1)c2 
379,Nc3nc(N)c2nc(c1ccccc1)c(N)nc2n3
493,CN2C(=O)CN=C(c1ccccc1)c3cc(ccc23)N(=O)=O
882,C=CCC=C
1102,CC1CCCC1
1120,Clc1ccc(c(Cl)c1Cl)c2c(Cl)cc(Cl)c(Cl)c2Cl 
366,Clc1ccc(cc1)N(=O)=O
777,CCCCC(CC)C=O
324,Clc1ccc(cc1)c2cccc(Cl)c2Cl 
344,CCC(C)C(=O)OC2CC(C)C=C3C=CC(C)C(CCC1CC(O)CC(=O)O1)C23 
65,OC4=C(C1CCC(CC1)c2ccc(Cl)cc2)C(=O)c3ccccc3C4=O
1048,NC(=O)c1ccccc1
530,O2c1ccccc1N(C)C(=O)c3cccnc23 
1124,CNC(=O)ON=C(SC)C(=O)N(C)C
947,CCC1CCCCC1
1126,CCC(C)C
1017,COP(=S)(OC)Oc1cc(Cl)c(Br)cc1Cl
164,O2c1cc(C)ccc1N(C)C(=O)c3cc(N)cnc23 
707,COCCCNc1nc(NC(C)C)nc(SC)n1
884,Cc1cc(cc(N(=O)=O)c1O)N(=O)=O
297,Clc1cc(c(Cl)c(Cl)c1Cl)c2cc(Cl)c(Cl)c(Cl)c2Cl
137,O=C2NC(=O)C1(CC1)C(=O)N2 
785,NC(=O)N
625,CCN2c1ccccc1N(C)C(=S)c3cccnc23 
1024,Oc1c(Cl)cccc1Cl
354,CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC
868,CCc1ccccn1
586,Clc2c(Cl)c(Cl)c(c1ccccc1)c(Cl)c2Cl 
223,CNC(=O)Oc1cccc(N=CN(C)C)c1
973,O=N(=O)c1ccccc1N(=O)=O
715,CCOC(=O)c1ccc(O)cc1
802,OCC(O)C(O)CO
507,COc1ncnc2nccnc12 
103,ClCCl
984,O=C2NC(=O)C1(CCCC1)C(=O)N2
970,Clc1cccc(Cl)c1c2c(Cl)cccc2Cl 
43,CC(C)C1CCC(C)CC1O 
160,CSc1nnc(c(=O)n1N)C(C)(C)C
320,COc1ccc(cc1)C(O)(C2CC2)c3cncnc3 
1085,CCOP(=S)(OCC)N2C(=O)c1ccccc1C2=O
362,CCc1cccc(CC)c1N(COC)C(=O)CCl 
728,CCCCC1C(=O)N(N(C1=O)c2ccc(O)cc2)c3ccccc3 
834,Cc1cc(C)c(O)c(C)c1
641,CCC(=C)C
891,C(c1ccccc1)c2ccccc2
775,Clc1ccc(CN(C2CCCC2)C(=O)Nc3ccccc3)cc1
245,CCN(CC)c1nc(Cl)nc(NC(C)C)n1
943,c2ccc1[nH]ccc1c2
843,Oc1ccc(O)cc1
1058,Clc1cccc(n1)C(Cl)(Cl)Cl
147,CCC1(CCC(C)C)C(=O)NC(=O)NC1=O
712,CCCOC
609,CCCC(=O)OCC
573,COc1cccc(Cl)c1
302,Nc1ccc(cc1)S(N)(=O)=O
230,OC1CCCCC1
788,CCCCCCCCCCCCCCCCCCO
762,CC=C(C)C
847,c1(O)cc(O)ccc1CCCCCC
300,CCN2c1ccccc1N(C)C(=O)c3cccnc23 
519,ClCC(Cl)(Cl)Cl
10,O=C1CCCN1
721,CN(C)C(=O)C(c1ccccc1)c2ccccc2 
954,Cc1cncc(C)c1
783,CCCCCCCCCCCCCCO
13,CCC1(C(=O)NCNC1=O)c2ccccc2
41,OCCCC=C
726,COC(=O)c1ccccc1
340,CC12CC(=O)C3C(CCC4=CC(=O)CCC34C)C2CCC1(O)C(=O)CO
1055,CCCCC(CC)CO
846,O=C1CNC(=O)N1 
986,CC(C)=CC3C(C(=O)OCc2cccc(Oc1ccccc1)c2)C3(C)C 
