,smiles
814,CCOC(=O)c1ccccc1
548,ClC(=C(Cl)C(=C(Cl)Cl)Cl)Cl
177,O=C1NC(=O)NC(=O)C1(CC)C(C)CC
924,CCCCCCCCCCCCO
74,CCCCC(=O)OCC
719,O=c1[nH]cnc2[nH]ncc12 
237,CCCC(=O)CCC
840,COCOC
926,CCCC(C)(C)O
891,C(c1ccccc1)c2ccccc2
650,c1cc2ccc3cccc4ccc(c1)c2c34
684,CCCCOC
406,NC(=O)NCc1ccccc1 
1072,CCOC(=O)c1ccccc1C(=O)OCC
306,Clc1cccc(Cl)c1Cl
667,CCC=C
849,CCOP(=S)(OCC)Oc2ccc1oc(=O)c(Cl)c(C)c1c2
342,Cc1cccc(O)c1
829,CN(C)C(=O)OC1=CC(=O)CC(C)(C)C1 
996,CC(C)OC(=O)C(O)(c1ccc(Br)cc1)c2ccc(Br)cc2 
635,CCCCCOC(=O)CC
355,ClCc1ccccc1
0,OCC3OC(OCC2OC(OC(C#N)c1ccccc1)C(O)C(O)C2O)C(O)C(O)C3O 
389,c3ccc2c(O)c1ccccc1cc2c3 
1106,CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n2cncn2
139,Brc1cccc2ccccc12
665,Clc1ccc(Br)cc1
533,NC(=N)NS(=O)(=O)c1ccc(N)cc1 
946,Cc1cccc(C)c1NC(=O)c2cc(c(Cl)cc2O)S(N)(=O)=O
407,CN(C)C(=O)Nc1ccc(C)c(Cl)c1
988,ClC1(C2(Cl)C3(Cl)C4(Cl)C5(Cl)C1(Cl)C3(Cl)Cl)C5(Cl)C(Cl)(Cl)C24Cl
965,c1(C(=O)OCCCCCC(C)(C))c(C(=O)OCCCCCC(C)(C))cccc1
623,Nc3cc2c1ccccc1ccc2c4ccccc34 
111,Oc1ccc(Cl)cc1C(=O)Nc2ccc(cc2Cl)N(=O)=O
466,Clc1ccccc1I
668,Clc1ccc(Cl)c(c1)c2cc(Cl)c(Cl)c(Cl)c2Cl
1081,CC=CC=O
1076,CCCC(O)CCC
473,COP(=S)(OC)Oc1ccc(cc1Cl)N(=O)=O
723,CCN2c1cc(N(C)C)cc(C)c1NC(=O)c3cccnc23 
428,Oc1ccc(c(O)c1)c3oc2cc(O)cc(O)c2c(=O)c3O 
1036,O=C1NC(=O)NC(=O)C1(C(C)C)CC=C(C)C
25,CCCCCCCO
870,c1ccc(cc1)c2ccccc2
1124,CNC(=O)ON=C(SC)C(=O)N(C)C
567,Clc1cc(Cl)c(Cl)cc1Cl
862,Clc1ccc(cc1Cl)c2cc(Cl)c(Cl)c(Cl)c2Cl 
987,CN(C)C(=O)NC1CCCCCCC1
686,CCNc1nc(Cl)nc(NCC)n1 
1095,Oc2cc(O)c1C(=O)CC(Oc1c2)c3ccc(O)c(O)c3
643,C1CCc2ccccc2C1
372,Ic1ccccc1
153,CCCCCCl
510,O=C1N(COC(=O)C)C(=O)C(N1)(c2ccccc2)c3ccccc3
