,smiles
7644,O=C1C(N2CCN(CCO)CC2)=C(N2CC2)C(=O)C(N2CCN(CCO)CC2)=C1N1CC1
594,Nc1ccc(Cl)cc1[N+](=O)[O-]
7572,CC(=O)OCC1OC(NC(=O)N(CCCl)N=O)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O
2883,OC(C(F)(F)F)C(F)(F)F
8988,CC1(C)N=C(N)N=C(N)N1c1ccc(N)cc1
9537,NC(=O)c1cc(Cl)ccc1NCCO
8138,N#CC(C#N)=Cc1ccc(I)o1
13748,Cc1cccc(OCC2CN=C(N)O2)c1C
13288,CCOC(=O)c1cccc(N(C)C)c1
5371,O=CN(Cc1ccccc1)c1ccccc1
61,S=P(N1CC1)(N1CC1)N1CC1
10417,CCN1CC(C(O)C(CC2CCCCC2)NC(=O)C(Cc2c[nH]cn2)NC(=O)C(Cc2ccc(OC)cc2)NC(=O)N2CC(OCOCCOC)C(OCOCCOC)C2)OC1=O
5486,CC(=O)Nc1c(Cl)cccc1Cl
13335,CCSSc1ncc[nH]1
10109,N#CN=[N+]([O-])c1cnccn1
3102,O=C1c2ccccc2C(=O)C1c1ccc(Cl)cc1
11225,CN(CC(F)(F)F)Oc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-]
11715,CC(C)C(=O)OCC1CCC(n2cnc3c(=O)[nH]cnc32)O1
4357,O=C(Nc1ccn(C2CC(O)C(CO)O2)c(=O)n1)c1ccccc1
6586,COc1ccccc1N1CCNCC1
14068,O=C(O)c1ccccc1C(c1ccc(O)cc1)c1ccc(O)cc1
6342,CCCCCCC(Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-])C(=O)O
4702,CC1=C(C(=O)O)SCCO1
8370,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(N)C(C)C2OC(=O)OC12C
959,CC(=O)Nc1ccccc1
5720,Cc1ccoc1CN(C)C
1514,C1CCOCC1
2294,CCCCOC(N)=O
4251,Cc1ccc(O)c(CO)c1
10127,CCCC(=O)OCOC(=O)c1ccccc1OC(C)=O
1480,CCC(C)CO
7918,CC1CC(C)CN(N=O)C1
9512,COc1ccc2c(c1)NC(CCCC(=O)O)=NS2(=O)=O
6392,CNc1cnccn1
7549,C[N+](C)(C)CC1CSCO1
8599,c1ccc2c(c1)OCC(C1=NCCN1)O2
8359,CON(C)C(=O)Nc1cccc(OCc2ccccc2)c1
4727,CCCC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C
13969,Nc1nnnn1-c1ccc(F)cc1
3943,Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O
7646,O=C1C(NCCO)=C(N2CC2)C(=O)C(NCCO)=C1N1CC1
