,smiles
5089,CNC(=O)Oc1ccc(Br)cc1
13841,O=c1cc(-c2ccccc2)[nH]n1-c1ccc(Cl)cc1
14029,O=S(NC(=S)N1CCCCC1)c1cnccc1NC1CCCCC1
11820,COc1ccc2cc(C(C)C(=O)OCC(=O)N(C)CCO)ccc2c1
10942,CCOC(=O)C1(S(=O)(=O)c2ccc(C)cc2)CC1
10511,Nc1nc(F)c2ncn(C3CCC(CO)O3)c2n1
959,CC(=O)Nc1ccccc1
8549,COc1cc2nc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)nc(N)c2cc1OC
1514,C1CCOCC1
2294,CCCCOC(N)=O
12879,CC(C)CC(N)C(=O)NC(CC(C)C)C(=O)NC(Cc1ccc(O)cc1)C(=O)O
7409,FC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl
1480,CCC(C)CO
13039,CCC(C)C(N)C(=O)NC(C(=O)NC(C(=O)NC(C(=O)O)C(C)C)C(C)C)C(C)CC
9623,COC(=O)c1c(C)no[n+]1[O-]
10542,CC(C(=O)O)c1ccc(-c2nccs2)c(F)c1
4688,O=[N+]([O-])c1cncn1CCN1CCOCC1
8575,Brc1cccc(N=C2NCCN2)c1Br
12448,CN(C)c1ccc(N=c2snc3sc(S(N)(=O)=O)nn23)cc1
4790,CC12CCC(=O)C=C1C1(CC1)CC1C2CCC2(C)C1CCC21CCC(=O)O1
9704,Cc1nc(Br)[nH]c1[N+](=O)[O-]
3004,O=c1nc(-c2ccccc2)[nH]c2ccccc12
12795,CC(=O)c1cccc(CNc2[nH]cnc3ncnc2-3)c1
13880,Cn1nc(C(F)(F)F)n(-c2ccccc2)c1=S
11416,CCS(=O)c1sc(C(C)=O)c(C)c1C#N
4990,CCC(CO)n1cnc2c(N)ncnc21
11448,CCC1(CC2COc3ccccc3O2)C(=O)NC(=O)NC1=O
12886,CC(C)CC(NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C1CCCN1)C(=O)O
11915,Cc1ncc([N+](=O)[O-])n1CCSC(=S)N(C)C
3063,O=[N+]([O-])c1cc[n+]([O-])cc1
6862,CC12CCC(=O)C=C1C1CC1C1C2CCC2(C)C1CCC21CCC(=O)O1
3029,CCCCCCCCCc1ccccc1
127,NCCCCC(N)C(=O)O
5719,O=[N+]([O-])c1cccc(OC2OC(CO)C(O)C(O)C2O)c1
4465,NNC(=O)c1ccc(O)cc1
12387,Clc1ccc(-c2cnc(SCCc3c[nH]cn3)[nH]2)cc1
12294,C#CCON=CNc1cc(Cl)c(OCC#C)c(Cl)c1
8993,CCCOc1cn[nH]c1
6896,O=C1CCC(=O)N1c1ccc(Br)cc1
8252,CC(C)COC(=O)n1cc(F)c(=O)[nH]c1=O
9462,NC(Cc1ccc(O)c(O)c1)C(=O)OCCOc1ccccc1
12087,CC(=O)NC(CC(C)C)C(=O)NC(CCC(=O)O)C(=O)NC(Cc1ccccc1)C(N)=O
13465,COC(=O)NC(=O)Cn1c(C)nc2ccccc2c1=O
9370,CC(C)(C)OC(=O)C=Cc1ccc([N+](=O)[O-])o1
6569,CNC(=O)COc1cccc(OCC(O)CNC(C)C)c1
275,CC(C)O
4442,O=C1CCCN1Cc1ccccc1
9909,CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1ccccc1F
1273,NNc1ccc([N+](=O)[O-])cc1[N+](=O)[O-]
13599,COc1ccc2c(c1)CCN(C)C2
11651,Cc1[nH]c(N)cc2nc3ccccc3c1-2
2910,CCc1cccc(C)c1C
7116,COC1OCC(O)C(NC(=O)N(C)N=O)C1O
1900,O=C1C=CC(=O)c2c(O)ccc(O)c21
12685,CCc1ncc(-c2ccccc2)nc1-c1ccccc1
5105,C=CCc1ccccc1OCC(O)CNC(C)C
12497,CN(C)C(=O)Oc1cccc([N+](=O)[O-])c1
10872,CCCCc1ccc(NC(C)=O)c(C)c1
13881,O=C(NCC(F)(F)F)NS(=O)(=O)c1cnccc1NC1CCCCCC1
4393,Cn1c([N+](=O)[O-])cnc1C=NNC(N)=S
7299,ClC1C(Cl)C(Cl)C(Br)C(Br)C1Cl
14064,O=C(O)CCCON=C(c1ccccc1)c1cncnc1
2830,COCCCNc1nc(NC(C)C)nc(SC)n1
715,ClCc1ccc(Cl)cc1Cl
9938,Cc1ccc(C(=O)NN(C(=O)c2ccccc2Cl)C(C)(C)C)cc1
4698,Ic1ccc2ccccc2n1
1119,ClCCCBr
3738,O=[N+]([O-])c1cccnc1
13562,COc1ccc(C2Cc3cc(OCc4ccccc4)ccc3N(CCN(C)C)C(=O)C2OC(C)=O)cc1
2913,CCc1cc(C)cc(C)c1
10534,CNC12CCCCC1COc1ccccc12
3225,NC(=O)NN=Cc1ccccc1
2320,CC(C)C(C)O
10587,CC(=O)NC(CC(C)C)C(=O)NC(CC(N)=O)C(N)=O
5935,Cc1cc2c(OCC(O)CNC(C)C)cccc2[nH]1
3620,O=C1CNC(=O)N1Cc1ccccc1
7486,Clc1cc2oc3c(Cl)c(Cl)c(Cl)cc3c2cc1Cl
13401,CNC(=O)Nc1ccc(C(=O)O)cc1
3583,COc1cccc2ccccc12
7326,CCOC(=O)c1c(OC)cc(Cc2cnc(N)nc2N)cc1OC
4817,Cc1ccc(NC(=O)N(C)C)cc1
6670,CC(=O)Nc1cc2c(cc1Cl)S(=O)(=O)NC(C)=N2
6879,CCNC(=O)c1cc(Br)cc(C)c1O
3035,O=[N+]([O-])c1ccc(Cc2ccncc2)cc1
12981,CC(N)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O
9190,COc1c(OC)c(OC(C)=O)c2cc(C)ccc2c1OC(C)=O
14096,OCC1OC(n2cnc3c(NCc4ccccc4)ncnc32)C(O)C1O
9302,COc1noc2c1CN(C)CC2
1867,COc1ccc(F)cc1
8414,N#CC(=NOCC1OCCO1)c1ccccc1
3019,CCCc1ccc(C)cc1
5124,CN(C)c1nc2ccccc2o1
7286,CSC(SC)=C(C(=O)OC(C)C)C(=O)OC(C)C
7258,COCc1cc(=O)c(O)co1
13604,COc1ccc2cc(C(C)C(=O)OCCOC(C)=O)ccc2c1
733,Cc1ccc(C)c(C)c1
5170,c1ccc2c(c1)OCCOCCOCCOCCOCCO2
4611,COc1cc(Cl)c(Cl)cc1Cl
2461,C=C(C)C1CCC(C)C(O)C1
8696,CCOC(=O)CCN(SN(C)C(=O)Oc1cccc2c1OC(C)(C)C2)C(C)C
5228,COC(=O)Nc1ccc(OC)cc1
9642,CC(C)n1ccc(=O)c(O)c1
5022,NC(=O)Nc1cccc(C(F)(F)F)c1
3409,Cc1cccc(S(N)(=O)=O)c1
10579,CC(=O)NC(C(=O)NC(C(N)=O)C(C)C)C(C)O
3665,CCCCNCc1ccccc1
8465,CCOC1OC2OC3(C)CCC4C(C)CCC(C1C)C24OO3
11866,COc1cccc(CNC(=O)C2(O)C(C)CC3C4CCC5=CC(=O)C=CC5(C)C4(F)C(O)CC32C)c1
7058,CC1(C)C2CCC(CO)C1C2
4132,O=C(O)Cn1c(=O)sc2cccc(Cl)c21
3606,S=C=NCCc1ccccc1
5855,S=C1CCCCCCN1
4673,Cc1csc(C=Cc2ccc([N+](=O)[O-])o2)n1
14095,OCC1OC(n2cnc3c(NCCc4ccccc4)ncnc32)C(O)C1O
3226,C=CC=CC
4954,CC1OC(OC2C(Oc3cc(O)c4c(c3)OC(c3ccc(O)cc3)CC4=O)OC(CO)C(O)C2O)C(O)C(O)C1O
7094,CN(C)C(=O)Oc1cccnc1Br
9219,CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)COC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O
5049,NCCc1ccncc1
12808,CC(C)(C)[N+]([O-])=Cc1cccc([N+](=O)[O-])c1
5432,COc1ccc(NC(=O)NNC(C)=O)cc1
3536,CN(C)c1ccc(N=C=S)cc1
13005,CC1CCC(NC(=O)N2C(=O)N(C)CC2O)CC1
4418,CNS(=O)(=O)c1ccccc1
7312,O=NN1CCC(=O)CC1
7540,CCNCC(F)(F)F
13683,Cc1ccc(-n2cc(C(=O)O)c(=O)c3cc(F)c(N4CCNCC4)cc32)cc1
9757,CCC(=O)C1(c2cccc(OC(C)=O)c2)CCN(C)CC1
13660,Cc1c(O)c(=O)ccn1CCCO
9457,NC(Cc1ccc(O)c(O)c1)C(=O)OC1CCCCC1
11718,CCC(C)c1cc([N+](=O)[O-])cc(C(C)CC)c1O
1796,CC(=O)Nc1ccccc1F
1695,Nc1c2c(nc3ccccc13)CCCC2
